TaxaID,NonTarget,BCG_Attr,BCG_Attr2,FFG,HABIT,HABSTRUCT,HABSTRUCT_Full,LIFE_CYCLE,AirBreather,Taxon_Group,TSN,Synonyms,Kingdom,Phylum,SubPhylum,Class,SubClass,Order,SubOrder,SuperFamily,Family,SubFamily,Tribe,GenusGroup,Genus,SubGenus,SpeciesGroup,SpeciesSubGroup,SpeciesComplex,Species,Taxon Authority,Taxon Authority Source,Tetra Tech AddIn,TolVal_NE,FFG_NE,Habit_NE,BenTaxaID
RHAGOVELIA,FALSE,4,4_middle,PR,SK,CS,coarse,uni,TRUE,Heteroptera,103886,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,HEMIPTERA,HETEROPTERA,,VELIIDAE,RHAGOVELIINAE,,,RHAGOVELIA,,,,,,"Mayr, 1865",ITIS,,10,Predator,Skater,2076
RHANTUS,FALSE,,,PR,SW,,,"multi,uni",TRUE,Coleoptera,112086,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,COLEOPTERA,ADEPHAGA,,DYTISCIDAE,COLYMBETINAE,COLYMBETINI,,RHANTUS,,,,,,"Dejean, 1833",ITIS,,9,Predator,Swimmer,3259
RHEOCRICOTOPUS,FALSE,4,4_middle,CG,SP,,,multi,FALSE,Chironomidae,129086,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CHIRONOMIDAE,ORTHOCLADIINAE,,,RHEOCRICOTOPUS,,,,,,Thienemann and Harnisch,ITIS,,5,Predator,Sprawler,1857
RHEOSMITTIA,FALSE,4,4_middle,CG,BU,,,multi,FALSE,Chironomidae,129107,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CHIRONOMIDAE,ORTHOCLADIINAE,,,RHEOSMITTIA,,,,,,"Cranston, 1991",Other,,6,Collector,Sprawler,15746
RHEOTANYTARSUS,FALSE,4,4_middle,CF,CN,,,multi,FALSE,Chironomidae,129952,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,,RHEOTANYTARSUS,,,,,,"Bause and Thienemann, 1913",ITIS,,6,Filterer,Clinger,408
RHEUMATOBATES,FALSE,4,4_middle,PR,SK,,,uni,TRUE,Heteroptera,103802,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,HEMIPTERA,HETEROPTERA,,GERRIDAE,RHAGODOTARSINAE,,,RHEUMATOBATES,,,,,,"Bergroth, 1892",ITIS,,6,Predator,Skater,2041
RHITHROGENA,FALSE,,,CG,CN,,,uni,FALSE,Ephemeroptera,100572,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,EPHEMEROPTERA,PISCIFORMA,,HEPTAGENIIDAE,,,,RHITHROGENA,,,,,,"Eaton, 1881",ITIS,,2,Collector,Clinger,1992
RHYACOPHILA,FALSE,3,,PR,CN,CS,coarse,uni,FALSE,Trichoptera,115097,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,TRICHOPTERA,,,RHYACOPHILIDAE,,,,RHYACOPHILA,,,,,,"Pictet, 1834",ITIS,,0,Predator,Clinger,2152
ROBACKIA,FALSE,4,4_middle,CG,BU,,,uni,FALSE,Chironomidae,129730,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,,ROBACKIA,,,,,,"Saether, 1977",Other,,7,Collector,Burrower,1862
ROBACKIA DEMEIJEREI,FALSE,,,CG,BU,,,uni,FALSE,Chironomidae,129733,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,,ROBACKIA,,,,,DEMEIJEREI,"(Kruseman, 1933)",ITIS,,7,Collector,Burrower,1861
ROEDERIODES,FALSE,,,,,,,,FALSE,Diptera,135893,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,BRACHYCERA,,EMPIDIDAE,CLINOCERINAE,,,ROEDERIODES,,,,,,"Coquillett, 1901",Other,,8,Predator,Clinger,15653
SAETHERIA,FALSE,4,4_middle,CG,BU,,,"multi,uni",FALSE,Chironomidae,129735,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,,SAETHERIA,,,,,,"Jackson, 1977",Other,,4,Collector,Burrower,1863
SALDA,FALSE,,,,,,,,TRUE,Heteroptera,,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,HEMIPTERA,HETEROPTERA,,,,,,SALDA,,,,,,,,yes,8,Predator,Climber,2069
SALDIDAE,FALSE,4,4_middle,PR,CB,,,multi,TRUE,Heteroptera,104063,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,HEMIPTERA,HETEROPTERA,,SALDIDAE,,,,,,,,,,"Amyot and Serville, 1843",ITIS,,8,Predator,Climber,2071
SALDULA,FALSE,4,4_middle,PR,CB,,,multi,TRUE,Heteroptera,104140,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,HEMIPTERA,HETEROPTERA,,SALDIDAE,SALDINAE,,,SALDULA,,,,,,"Van Duzee, 1914",ITIS,,8,Predator,Climber,2070
SARCOPHAGIDAE,FALSE,,,,,,,,FALSE,Terrestrial,151815,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,BRACHYCERA,,SARCOPHAGIDAE,,,,,,,,,,,,,9,Collector,Sprawler,1937
SCIOMYZIDAE,FALSE,5,,PR,BU,,,multi,FALSE,Diptera,144653,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,BRACHYCERA,,SCIOMYZIDAE,,,,,,,,,,"Macquart, 1846",Other,,6,Predator,Sprawler,1939
SCIRTES,FALSE,4,4_middle,SC,CB,,,,TRUE,Coleoptera,113929,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,COLEOPTERA,POLYPHAGA,,SCIRTIDAE,,,,SCIRTES,,,,,,"Illiger, 1807",ITIS,,6,Scraper,Clinger,3280
SCIRTIDAE,FALSE,4,4_middle,SC,CB,,,,TRUE,Coleoptera,113924,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,COLEOPTERA,POLYPHAGA,,SCIRTIDAE,,,,,,,,,,"Fleming, 1821",ITIS,,6,Scraper,Clinger,1569
SERRATELLA,FALSE,2,,CG,CN,,,uni,FALSE,Ephemeroptera,101395,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,EPHEMEROPTERA,FURCATERGALIA,,EPHEMERELLIDAE,,,,SERRATELLA,,,,,,"Edmunds, 1959",ITIS,,2,Predator,Clinger,218
SERROMYIA,FALSE,,,,,,,,FALSE,Diptera,127614,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CERATOPOGONIDAE,CERATOPOGONINAE,CERATOPOGONINI,,SERROMYIA,,,,,,"Meigen, 1818",Other,,6,Predator,Sprawler,6263
SIALIDAE,FALSE,,,,,,,,FALSE,Megaloptera,115001,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,MEGALOPTERA,,,SIALIDAE,,,,,,,,,,"Leach, 1815",Other,,8,Predator,Climber,2091
SIALIS,FALSE,4,4_middle,PR,BU,,,uni,FALSE,Megaloptera,115002,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,MEGALOPTERA,,,SIALIDAE,,,,SIALIS,,,,,,"Latreille, 1802",ITIS,,8,Predator,Burrower,432
SIGARA,FALSE,4,4_middle,PH,SW,NF,pool,multi,TRUE,Heteroptera,103369,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,HEMIPTERA,HETEROPTERA,,CORIXIDAE,CORIXINAE,,,SIGARA,,,,,,"Fabricius, 1775",ITIS,,8,Predator,Swimmer,409
SIMULIIDAE,FALSE,4,4_middle,CF,CN,,,uni,FALSE,Diptera,126640,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,SIMULIIDAE,,,,,,,,,,"Dallas, 1869",Other,,6,Filterer,Clinger,140
SIMULIUM,FALSE,4,4_middle,CF,CN,,,multi,FALSE,Diptera,126774,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,SIMULIIDAE,SIMULIINAE,SIMULIINI,,SIMULIUM,,,,,,"Latreille, 1802",ITIS,,6,Filterer,Clinger,141
SIPHLONURIDAE,FALSE,,,,,,,,FALSE,Ephemeroptera,100951,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,EPHEMEROPTERA,PISCIFORMA,,SIPHLONURIDAE,,,,,,,,,,"Ulmer, 1920",Other,,3,Collector,Swimmer,215
SIPHLONURUS,FALSE,3,,CG,"SW,CB",,,uni,FALSE,Ephemeroptera,100953,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,EPHEMEROPTERA,PISCIFORMA,,SIPHLONURIDAE,,,,SIPHLONURUS,,,,,,"Eaton, 1868",ITIS,,7,Collector,Swimmer,216
SISYRIDAE,FALSE,3,,PR,CB,,,multi,FALSE,Neuroptera,115085,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,NEUROPTERA,HEMEROBIIFORMIA,,SISYRIDAE,,,,,,,,,,"Handlirsch, 1908",ITIS,,6,Predator,Climber,2097
SLAVINA APPENDICULATA,FALSE,,,,,,,,FALSE,Oligochaeta,68856,,ANIMALIA,ANNELIDA,,CLITELLATA,OLIGOCHAETA,TUBIFICIDA,,,NAIDIDAE,NAIDINAE,,,SLAVINA,,,,,APPENDICULATA,"d'Udekem, 1855",ITIS,,6,Collector,Clinger,1438
SMITTIA,FALSE,4,4_middle,CG,BU,,,"multi,uni",FALSE,Chironomidae,129110,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CHIRONOMIDAE,ORTHOCLADIINAE,,,SMITTIA,,,,,,"Holmgren, 1869",Other,,4,Collector,Clinger,1865
SOMATOCHLORA,FALSE,4,4_middle,PR,"SP,CB",,,"semi,uni",FALSE,Odonata,101947,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,ODONATA,ANISOPTERA,,CORDULIIDAE,CORDULIINAE,,,SOMATOCHLORA,,,,,,"Selys, 1871",ITIS,,1,Predator,Climber,1695
SPARBARUS,FALSE,4,4_middle,CG,SP,,,,FALSE,Ephemeroptera,776922,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,EPHEMEROPTERA,FURCATERGALIA,,CAENIDAE,BRACHYCERCINAE,SPARBARINI,,SPARBARUS,,,,,,"Sun and McCafferty, 2008",ITIS,,3,Collector,Sprawler,10677
SPERCHON,FALSE,,,,,,,,FALSE,Other Non-Insect,83006,,ANIMALIA,ARTHROPODA,CHELICERATA,ARACHNIDA,ACARI,TROMBIDIFORMES,PROSTIGMATA,,SPERCHONTIDAE,,,,SPERCHON,,,,,,"Kramer, 1877",ITIS,,5,Predator,Clinger,6092
SPERCHONOPSIS,FALSE,,,,,,,,FALSE,Other Non-Insect,83029,,ANIMALIA,ARTHROPODA,CHELICERATA,ARACHNIDA,ACARI,TROMBIDIFORMES,PROSTIGMATA,,SPERCHONTIDAE,,,,SPERCHONOPSIS,,,,,,"Piersig, 1896",ITIS,,5,Predator,Clinger,8302
SPERCHONTIDAE,FALSE,,,,,,,,FALSE,Other Non-Insect,895710,,ANIMALIA,ARTHROPODA,CHELICERATA,ARACHNIDA,ACARI,TROMBIDIFORMES,PROSTIGMATA,,SPERCHONTIDAE,,,,,,,,,,"Thor, 1900",Other,,6,,,14536
SPERCHOPSIS,FALSE,4,4_middle,"PR,CG",CN,,,uni,TRUE,Coleoptera,112931,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,COLEOPTERA,POLYPHAGA,,HYDROPHILIDAE,HYDROPHILINAE,SPERCHOPSINI,,SPERCHOPSIS,,,,,,"LeConte, 1862",ITIS,,5,Predator,Clinger,243
SPHAERIDIUM,FALSE,,,,,,,,TRUE,Coleoptera,,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,COLEOPTERA,POLYPHAGA,,HYDROPHILIDAE,,,,SPHAERIDIUM,,,,,,,,yes,8,Filterer,Burrower,1561
SPHAERIIDAE,FALSE,4,4_middle,CF,BU,,,,FALSE,Other Non-Insect,81389,,ANIMALIA,MOLLUSCA,,BIVALVIA,HETERODONTA,VENEROIDA,,,SPHAERIIDAE,,,,,,,,,,"Deshayes, 1855 (1820)",Other,,8,Filterer,Burrower,2273
SPHAERIUM,FALSE,4,4_middle,CF,BU,,,uni,FALSE,Other Non-Insect,81391,,ANIMALIA,MOLLUSCA,,BIVALVIA,HETERODONTA,VENEROIDA,,,SPHAERIIDAE,,,,SPHAERIUM,,,,,,"Scopoli, 1777",ITIS,,8,Filterer,Burrower,2271
SPHAEROMIAS,FALSE,4,4_worse,PR,BU,,,,FALSE,Diptera,127761,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CERATOPOGONIDAE,CERATOPOGONINAE,SPHAEROMIINI,,SPHAEROMIAS,,,,,,"Curtis, 1928",ITIS,,6,Predator,Sprawler,1588
SPIROSPERMA,FALSE,4,4_middle,CG,BU,,,,FALSE,Oligochaeta,68780,,ANIMALIA,ANNELIDA,,CLITELLATA,OLIGOCHAETA,TUBIFICIDA,,,NAIDIDAE,TUBIFICINAE,,,SPIROSPERMA,,,,,,"Eisen, 1879",ITIS,,,,,
SPONGILLA,FALSE,,,,,,,,FALSE,Other Non-Insect,,,ANIMALIA,PORIFERA,,,,,,,,,,,SPONGILLA,,,,,,,,yes,0,Filterer,Clinger,2293
STAGNICOLA,FALSE,5,,SC,CB,,,multi,FALSE,Other Non-Insect,76534,,ANIMALIA,MOLLUSCA,,GASTROPODA,,BASOMMATOPHORA,,,LYMNAEIDAE,,,,STAGNICOLA,,,,,,"Leach, 1830",ITIS,,8,Scraper,Sprawler,2176
STAPHYLINIDAE,FALSE,,,,,,,,FALSE,Coleoptera,113265,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,COLEOPTERA,POLYPHAGA,,STAPHYLINIDAE,,,,,,,,,,"Latreille, 1802",ITIS,,8,Predator,Clinger,1570
STELECHOMYIA,FALSE,4,4_middle,CG,BU,SG,snag,,FALSE,Chironomidae,129743,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,,STELECHOMYIA,,,,,,(Reiss),ITIS,,6,Collector,Burrower,1866
STEMPELLINA,FALSE,3,,CG,CB,NF,pool,,FALSE,Chironomidae,129962,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,,STEMPELLINA,,,,,,Thienemann,ITIS,,2,Collector,Climber,1868
STEMPELLINELLA,FALSE,3,,CG,CB,,,multi,FALSE,Chironomidae,129969,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,,STEMPELLINELLA,,,,,,Brundin,ITIS,,4,Collector,Climber,1869
STENACRON,FALSE,4,4_middle,CG,CN,,,multi,FALSE,Ephemeroptera,100713,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,EPHEMEROPTERA,PISCIFORMA,,HEPTAGENIIDAE,,,,STENACRON,,,,,,"Jensen, 1974",ITIS,,7,Scraper,Clinger,1994
STENELMIS,FALSE,4,4_middle,SC,CN,,,"semi,uni",FALSE,Coleoptera,114095,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,COLEOPTERA,POLYPHAGA,,ELMIDAE,,,,STENELMIS,,,,,,"Dufour, 1835",ITIS,,5,Scraper,Clinger,142
STENOCHIRONOMUS,FALSE,4,4_middle,"CG,SH",BU,SG,snag,multi,FALSE,Chironomidae,129746,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,,STENOCHIRONOMUS,,,,,,"Kieffer, 1919",Other,,4,Shredder,Burrower,1870
STENONEMA,FALSE,4,4_middle,SC,CN,,,uni,FALSE,Ephemeroptera,100507,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,EPHEMEROPTERA,PISCIFORMA,,HEPTAGENIIDAE,,,,STENONEMA,,,,,,"Traver, 1933",ITIS,,5,Scraper,Clinger,143
STENONEMA FEMORATUM,FALSE,4,4_better,SC,CN,,,uni,FALSE,Ephemeroptera,100516,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,EPHEMEROPTERA,PISCIFORMA,,HEPTAGENIIDAE,,,,STENONEMA,,,,,FEMORATUM,"(Say, 1823)",ITIS,,3,Scraper,Clinger,1997
STICTOCHIRONOMUS,FALSE,4,4_worse,CG,BU,NF,pool,,FALSE,Chironomidae,129785,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,,STICTOCHIRONOMUS,,,,,,Kieffer,ITIS,,8,Collector,Burrower,1871
STICTOCLADIUS,FALSE,,,,,,,,FALSE,Chironomidae,,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CHIRONOMIDAE,ORTHOCLADIINAE,,,STICTOCLADIUS,,,,,,"Edwards, 1931",Other,,6,,,14964
STICTOTARSUS,FALSE,,,,,,,,TRUE,Coleoptera,568826,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,COLEOPTERA,ADEPHAGA,,DYTISCIDAE,HYDROPORINAE,HYDROPORINI,,STICTOTARSUS,,,,,,"Zimmermann, 1919",ITIS,,6,Predator,Swimmer,6197
STILOCLADIUS,FALSE,,,,,,,,FALSE,Chironomidae,129152,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CHIRONOMIDAE,ORTHOCLADIINAE,,,STILOCLADIUS,,,,,,"Rossaro, 1979",Other,,1,Collector,Sprawler,1873
STRATIOMYIDAE,FALSE,4,4_worse,CG,SP,,,,TRUE,Diptera,130150,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,BRACHYCERA,,STRATIOMYIDAE,,,,,,,,,,"Latreille, 1802",ITIS,,8,Shredder,Burrower,1952
STRATIOMYS,FALSE,4,4_worse,CG,SP,,,uni,TRUE,Diptera,130627,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,BRACHYCERA,,STRATIOMYIDAE,STRATIOMYINAE,STRATIOMYINI,,STRATIOMYS,,,,,,"Geoffroy, 1762",ITIS,,8,Shredder,Sprawler,1951
STROPHITUS UNDULATUS,FALSE,,,,,,,,FALSE,Other Non-Insect,80151,,ANIMALIA,MOLLUSCA,,BIVALVIA,PALAEOHETERODONTA,UNIONOIDA,,,UNIONIDAE,,,,STROPHITUS,,,,,UNDULATUS,"(Say, 1817)",ITIS,,3,Filterer,Burrower,10678
STYLARIA,FALSE,,,,,,,,FALSE,Oligochaeta,68871,,ANIMALIA,ANNELIDA,,CLITELLATA,OLIGOCHAETA,TUBIFICIDA,,,NAIDIDAE,NAIDINAE,,,STYLARIA,,,,,,"Lamarck, 1816",ITIS,,8,Collector,Clinger,1445
STYLARIA FOSSULARIS,FALSE,,,,,,,,FALSE,Oligochaeta,68873,,ANIMALIA,ANNELIDA,,CLITELLATA,OLIGOCHAETA,TUBIFICIDA,,,NAIDIDAE,NAIDINAE,,,STYLARIA,,,,,FOSSULARIS,"Leidy, 1852",ITIS,,8,Collector,Clinger,1443
STYLARIA LACUSTRIS,FALSE,4,4_middle,CG,"BU,SW",,,multi,FALSE,Oligochaeta,68872,,ANIMALIA,ANNELIDA,,CLITELLATA,OLIGOCHAETA,TUBIFICIDA,,,NAIDIDAE,NAIDINAE,,,STYLARIA,,,,,LACUSTRIS,"Linnaeus, 1767",ITIS,,8,Collector,Clinger,1444
STYLOGOMPHUS,FALSE,2,,PR,BU,,,semi,FALSE,Odonata,101761,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,ODONATA,ANISOPTERA,,GOMPHIDAE,,,,STYLOGOMPHUS,,,,,,"Fraser, 1922",ITIS,,6,Collector,Burrower,1707
STYLURUS,FALSE,4,4_middle,"PR,CG","BU,SP",,,semi,FALSE,Odonata,101666,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,ODONATA,ANISOPTERA,,GOMPHIDAE,,,,STYLURUS,,,,,,"Needham, 1897",ITIS,,6,Collector,Burrower,1708
SUBLETTEA,FALSE,,,,,,,,FALSE,Chironomidae,129975,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,,SUBLETTEA,,,,,,"Roback, 1975",Other,,2,Filterer,Climber,1874
SYMPETRUM,FALSE,4,4_middle,PR,SP,,,uni,FALSE,Odonata,101976,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,ODONATA,ANISOPTERA,,LIBELLULIDAE,,,,SYMPETRUM,,,,,,"Newman, 1833",ITIS,,9,Predator,Sprawler,1724
SYMPOTTHASTIA,FALSE,,,"CG,SC",SP,CS,coarse,,FALSE,Chironomidae,128426,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CHIRONOMIDAE,DIAMESINAE,DIAMESINI,,SYMPOTTHASTIA,,,,,,"Pagast, 1947",Other,,2,Collector,Sprawler,1876
SYRPHIDAE,FALSE,,,CG,BU,,,,TRUE,Diptera,139621,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,BRACHYCERA,,SYRPHIDAE,,,,,,,,,,"Rondani, 1856",Other,,10,Shredder,Burrower,1954
TABANIDAE,FALSE,4,4_middle,PR,SP,,,uni,FALSE,Diptera,130934,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,BRACHYCERA,,TABANIDAE,,,,,,,,,,"Samouelle, 1819",Other,,8,Predator,Sprawler,144
TABANUS,FALSE,4,4_middle,PR,SP,,,uni,FALSE,Diptera,131527,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,BRACHYCERA,,TABANIDAE,TABANINAE,TABANINI,,TABANUS,,,,,,"Linnaeus, 1758",Other,,8,Shredder,Burrower,1956
TAENIOPTERYX,FALSE,3,,SH,"SP,CN",,,uni,FALSE,Plecoptera,102789,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,PLECOPTERA,EUHOLOGNATHA,,TAENIOPTERYGIDAE,TAENIOPTERYGINAE,,,TAENIOPTERYX,,,,,,"Pictet, 1841",ITIS,,2,Shredder,Clinger,1765
TANYPODINAE,FALSE,,,,,,,,FALSE,Chironomidae,127994,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CHIRONOMIDAE,TANYPODINAE,,,,,,,,,"Lynch Arribalzaga, 1893",Other,,7,Predator,Burrower,147
TANYPODINI,FALSE,,,,,,,,FALSE,Chironomidae,128323,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CHIRONOMIDAE,TANYPODINAE,TANYPODINI,,,,,,,,"Skuse, 1889",Other,,5,Predator,Sprawler,1878
TANYPUS,FALSE,4,4_worse,PR,SP,NF,pool,,FALSE,Chironomidae,128324,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CHIRONOMIDAE,TANYPODINAE,TANYPODINI,,TANYPUS,,,,,,"Meigen, 1803",ITIS,,9,Predator,Sprawler,433
TANYTARSINI,FALSE,,,,,,,,FALSE,Chironomidae,129872,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,,,,,,,,"Goetghebuer, 1937",Other,,5,Collector,Sprawler,3664
TANYTARSUS,FALSE,4,4_middle,"CF,CG",CN,,,uni,FALSE,Chironomidae,129978,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,,TANYTARSUS,,,,,,Van Der Wulp,ITIS,,6,Filterer,Climber,410
TASSERKIDRILUS SUPERIORENSIS,FALSE,,,,,,,,FALSE,Oligochaeta,,,ANIMALIA,ANNELIDA,,CLITELLATA,OLIGOCHAETA,TUBIFICIDA,,,NAIDIDAE,TUBIFICINAE,,,TASSERKIDRILUS,,,,,SUPERIORENSIS,,,,,,,
TELEBASIS,FALSE,,,,,,,,FALSE,Odonata,,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,ODONATA,ZYGOPTERA,,COENAGRIONIDAE,,,,TELEBASIS,,,,,,,,yes,8,Predator,Climber,2120
TELOPELOPIA OKOBOJI,FALSE,4,4_middle,PR,"BU,SP",,,,FALSE,Chironomidae,128234,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CHIRONOMIDAE,TANYPODINAE,PENTANEURINI,THIENEMANNIMYIA GR.,TELOPELOPIA,,,,,OKOBOJI,"(Walley, 1928)",ITIS,,4,Predator,Sprawler,1883
THERMONECTUS,FALSE,4,4_middle,PR,SW,,,uni,TRUE,Coleoptera,112109,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,COLEOPTERA,ADEPHAGA,,DYTISCIDAE,DYTISCINAE,ACILIINI,,THERMONECTUS,,,,,,"Dejean, 1833",ITIS,,5,Predator,Swimmer,1533
THIENEMANNIA,FALSE,,,,,,,,FALSE,Chironomidae,,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CHIRONOMIDAE,ORTHOCLADIINAE,,,THIENEMANNIA,,,,,,,,yes,6,Collector,Sprawler,1885
