Taxon_Group,Taxon,NonTarget,BCG_attr,BCG_PredContScore,BCG_attr2,FFG,Habit,Life_Cycle,Habitat,Noteworthy,LONGLIVED,Thermal_indicator,ThermalPref_ALL,ThermTol_Less30,MWMT_WAopt,MWMT_PCT90,Therm_TopIndicator,ThermVar,TolVal2,TolVal,Air,FSBI_2012,Hemoglobin,TSN,Kingdom,Phylum,SubPhylum,Class,SubClass,Order,SubOrder,SuperFamily,Family,SubFamily,Tribe,GenusGroup,Genus,SubGenus,SpeciesGroup,SpeciesSubGroup,SpeciesComplex,Species
Diptera,Meringodixa,FALSE,3,2.868435144,,CG,"SW,CB",multi,LOTI,,FALSE,cool,Cool,,17.53695693,20.31,,,11,2,F,,,125873,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Dixidae,,,,Meringodixa,,,,,
Hemiptera,Merragata,TRUE,UN,,,PR,CB,UN,GENE,,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Hebridae,,,,Merragata,,,,,
Oligochaeta,Mesenchytraeus,FALSE,3,3.368213415,,CG,"BU,SP",uni,GENE,,FALSE,cold,Cold,,15.07057539,19.705,,,11,4,F,,,68544,Animalia,Annelida,,Clitellata,Oligochaeta,Enchytraeida,,,Enchytraeidae,,,,Mesenchytraeus,,,,,
Acari,Mesobates,FALSE,2,,,"PR,PA",UN,uni,LOTI,TRUE,FALSE,,,Less30,,,,,,NA,,,,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hygrobatidae,Hygrobatinae,,,Mesobates,,,,,
Chironomidae,Mesocricotopus,FALSE,UN,,,CG,SP,multi,GENE,TRUE,FALSE,,,,,,,,,NA,,,,128815,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Mesocricotopus,,,,,
Chironomidae,Mesosmittia,FALSE,UN,,,UN,UN,multi,GENE,TRUE,FALSE,,,,,,,,,NA,,,,128818,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Mesosmittia,,,,,
Hemiptera,Mesovelia,TRUE,,,,,,,,,,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Mesoveliidae,,,,Mesovelia,,,,,
Diptera,Metacnephia,FALSE,1i,,,CF,CN,uni,LOTI,TRUE,FALSE,,,Less30,,,,,,6,F,,,126687,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Simuliidae,Simuliinae,Prosimuliini,,Metacnephia,,,,,
Chironomidae,Metapelopia,FALSE,UN,,,UN,UN,multi,UN,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Tanypodinae,Pentaneurini,,Metapelopia,,,,,
Chironomidae,Metriocnemus,FALSE,4,4.028698444,,"CG,PR","SP,BU",multi,GENE,TRUE,FALSE,eurythermal,Eurythermal,,19.05610859,22.415,,,11,6,F,,,128821,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Metriocnemus,,,,,
Hemiptera,Metrobates,TRUE,,,,,,,,,,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Gerridae,Trepobatinae,,,Metrobates,,,,,
Hemiptera,Metrobates trux,TRUE,,,,,,,,,,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Gerridae,Trepobatinae,,,Metrobates,,,,,trux
Hemiptera,Micracanthia,TRUE,UN,,,PR,CB,UN,GENE,,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Saldidae,,,,Micracanthia,,,,,
Trichoptera,Micrasema,FALSE,3,2.887443781,,"CG,MH","CN,SP",uni,LOTI,,FALSE,cool,Cool,,16.67755003,20.829,,,2,1,F,,U,116958,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Integripalpia,Limnephiloidea,Brachycentridae,,,,Micrasema,,,,,
Trichoptera,Micrasema Bactro Group,FALSE,3,,,"CG,MH","CN,SP",uni,LOTI,,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Integripalpia,Limnephiloidea,Brachycentridae,,,,Micrasema,,Bactro Group,,,
Trichoptera,Micrasema gelidum,FALSE,3,,,"CG,MH","CN,SP",semi,GENE,TRUE,TRUE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Integripalpia,Limnephiloidea,Brachycentridae,,,,Micrasema,,,,,gelidum
Chironomidae,Microchironomus,FALSE,UN,,,CG,BU,multi,LENT,TRUE,FALSE,,,Less30,,,,,,NA,,,,129532,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Chironomini,,Microchironomus,,,,,
Coleoptera,Microcylloepus,FALSE,5,3.998806715,,"CG,SC","CN,CB",semi,LOTI,,TRUE,stenow,Warm Stenotherm,,26.84036357,28.71,,,4,5,F,,,114146,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Polyphaga,,Elmidae,Elminae,Elmini,,Microcylloepus,,,,,
Chironomidae,Micropsectra,FALSE,4,3.895017147,,CG,"SP,CB",multi,GENE,,FALSE,eurythermal,Eurythermal,,17.73507182,22.151,Eurythermal,,1,4,F,,,129890,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Tanytarsini,,Micropsectra,,,,,
Chironomidae,Microtendipes,FALSE,4,3.827666044,,"CF,CG",CN,multi,GENE,,FALSE,,Warm,,20.31055476,23.584,,yes,4,6,F,,T,129535,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Chironomini,,Microtendipes,,,,,
Chironomidae,Microtendipes Pedellus Group,FALSE,4,3.809455395,,"CF,CG",CN,multi,GENE,,FALSE,cowa,Cool-Warm,,20.16030303,23.49,,,,6,,,T,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Chironomini,,Microtendipes,,Pedellus Gr.,,,
Chironomidae,Microtendipes Rydalensis Group,FALSE,3,3.347879648,,"CF,CG",CN,multi,LOTI,,FALSE,cowa,Cool-Warm,,20.24341199,22.23,,,4,6,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Chironomini,,Microtendipes,,Rydalensis Gr.,,,
Hemiptera,Microvelia,TRUE,,,,,,,,,,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Veliidae,Microveliinae,,,Microvelia,,,,,
Acari,Midea,FALSE,2,,,"PR,PA",UN,uni,GENE,TRUE,FALSE,,,Less30,,,,,,NA,,,,83466,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Mideidae,,,,Midea,,,,,
Acari,Mideopsidae,FALSE,UN,3.371524811,,"PR,PA",UN,uni,GENE,,FALSE,eurythermal,Eurythermal,,18.80123845,22.256,,,11,NA,,,,83476,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Mideopsidae,,,,,,,,,
Acari,Mideopsis,FALSE,3,3.393805742,,"PR,PA",UN,uni,GENE,,FALSE,eurythermal,Eurythermal,,18.89205312,22.35,,,11,NA,,,,83479,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Mideopsidae,,,,Mideopsis,,,,,
Diptera,Mochlonyx,FALSE,UN,,,PR,"SW,SP",multi,LENT,,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chaoboridae,Chaoborinae,,,Chaoborus,,,,,
Trichoptera,Molanna,FALSE,UN,,,"SC,CG,PR","SP,CN",uni,GENE,TRUE,FALSE,,,,,,,,11,6,F,,,116474,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Integripalpia,Leptoceroidea,Molannidae,,,,Molanna,,,,,
Trichoptera,Molannidae,FALSE,UN,,,UN,UN,uni,GENE,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Integripalpia,Leptoceroidea,Molannidae,,,,,,,,,
Trichoptera,Molannodes tinctus,FALSE,UN,,,UN,SP,uni,LOTI,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Integripalpia,Leptoceroidea,Molannidae,,,,Molannodes,,,,,tinctus
Other Non-Insect,Mollusca,FALSE,,,,,,,,,,,,,,,,,,,,,,,Animalia,Mollusca,,,,,,,,,,,,,,,,
Diptera,Molophilus,FALSE,UN,,,UN,BU,uni,GENE,TRUE,FALSE,,,Less30,,,,,11,4,T,,,120758,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Limoniidae,Chioneinae,,,Molophilus,,,,,
Acari,Momonia,FALSE,2,,,"PR,PA",UN,uni,GENE,TRUE,FALSE,,,,,,,,,NA,,,,83474,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Momoniidae,,,,Momonia,,,,,
Acari,Momoniidae,FALSE,2,,,"PR,PA",UN,uni,GENE,,FALSE,,,Less30,,,,,,,,,,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Momoniidae,,,,,,,,,
Acari,Monatractides,FALSE,4,3.698144436,,"PR,PA",UN,uni,GENE,,FALSE,cool,Cool,,17.83620003,21.802,,,,NA,,,,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Torrenticolidae,,,,Monatractides,,,,,
Crustacea,Monocorophium,FALSE,UN,,,CG,BU,multi,LOTI,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Gammaridea,,Corophiidae,,,,Monocorophium,,,,,
Chironomidae,Monodiamesa,FALSE,3,3.214336634,,CG,SP,multi,GENE,,FALSE,cool,Cool,,16.69533003,20.42,,,5,7,F,,,128440,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Prodiamesinae,,,Monodiamesa,,,,,
Chironomidae,Monopelopia,FALSE,UN,,,PR,SP,multi,GENE,TRUE,FALSE,,,Less30,,,,,11,6,F,,T,128199,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Tanypodinae,Pentaneurini,,Monopelopia,,,,,
Trichoptera,Monophylax mono,FALSE,1i,,,MH,"CB,SP",UN,LOTI,TRUE,FALSE,,,,,,,,11,1,F,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Integripalpia,Limnephiloidea,Limnephilidae,Limnephilinae,Chilostigmini,,Monophylax,,,,,mono
Trichoptera,Montiphylax,FALSE,1i,,,"SH,MH","SP,BU",UN,LOTI,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Integripalpia,Limnephiloidea,Limnephilidae,Pseudostenophylacinae,,,Montiphylax,,,,,
Plecoptera,Moselia,FALSE,2,1.959753156,,SH,"SP,CN",semi,LOTI,,TRUE,cold,Cold,,14.60978719,19.005,Cold,,11,0,F,,,102909,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Leuctridae,Leuctrinae,,,Moselia,,,,,
Trichoptera,Moselyana comosa,FALSE,1i,,,CG,"SP,BU",semi,LOTI,TRUE,TRUE,,,,,,,,,4,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Integripalpia,Limnephiloidea,Apataniidae,,,,Moselyana,,,,,comosa
Diptera,Muscidae,FALSE,4,3.811444044,,PR,SP,uni,GENE,,FALSE,eurythermal,Eurythermal,,18.50760626,23.002,,,11,10,F,,,150025,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Brachycera,,Muscidae,,,,,,,,,
Mollusca,Musculium/Sphaerium,FALSE,4,,,CF,"BU,SP",semi,GENE,,FALSE,,,,,,,,,,,,,,Animalia,Mollusca,,Bivalvia,Heterodonta,Veneroida,,,Sphaeriidae,,,Musculium/Sphaerium,,,,,,
Trichoptera,Mystacides,FALSE,4,3.904836178,,"CG,MH","CB,SP",uni,GENE,,FALSE,warm,Warm,,21.08328213,24.7,,,3,4,F,,,116598,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Integripalpia,Leptoceroidea,Leptoceridae,Leptocerinae,Mystacidini,,Mystacides,,,,,
Diptera,Myxosargus,FALSE,4,,,CG,"SP,BU",multi,GENE,,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Brachycera,,Stratiomyidae,Stratiomyinae,Prosopochrysini,,Myxosargus,,,,,
Oligochaeta,Naididae,FALSE,4,4.124784946,,CG,"BU,SP",uni,GENE,,FALSE,,Cool-Warm,,20.42798694,22.61,,yes,5,8,F,,,68854,Animalia,Annelida,,Clitellata,Oligochaeta,Tubificida,,,Naididae,,,,,,,,,
Oligochaeta,Naidinae,FALSE,4,3.895744562,,CG,"BU,SP",uni,GENE,,FALSE,warm,Warm,,20.97614457,23.512,,,,8,,,,974284,Animalia,Annelida,,Clitellata,Oligochaeta,Tubificida,,,Naididae,Naidinae,,,,,,,,
Oligochaeta,Nais,FALSE,4,4.048966885,,CG,"BU,SP",uni,GENE,,FALSE,cowa,Cool-Warm,,20.80907906,23.356,,,11,8,F,,,68946,Animalia,Annelida,,Clitellata,Oligochaeta,Tubificida,,,Naididae,Naidinae,,,Nais,,,,,
Acari,Najadicola,FALSE,2,,,"PR,PA",UN,uni,GENE,TRUE,FALSE,,,Less30,,,,,,NA,,,,83101,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Pionidae,,,,Najadicola,,,,,
Trichoptera,Namamyia plutonis,FALSE,1i,,,"SH,CG,PR,SC","SP,BU",semi,LOTI,TRUE,TRUE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Integripalpia,Leptoceroidea,Odontoceridae,Odontocerinae,,,Namamyia,,,,,plutonis
Chironomidae,Nanocladius,FALSE,4,4.395914078,,"CG,PA","SP,CN",multi,GENE,TRUE,FALSE,warm,Warm,,20.03507739,25.936,,,4,3,F,,,128844,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Nanocladius,,,,,
Plecoptera,Nanonemoura wahkeena,FALSE,1i,,,"SH,CG","SP,CN",UN,LOTI,TRUE,TRUE,,,,,,,,1,1,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,,,Nemouridae,,,,Nanonemoura,,,,,wahkeena
Coleoptera,Narpus,FALSE,4,3.806540012,,"CG,SC","CN,CB",semi,LOTI,,TRUE,cool,Cool,,18.07526637,21.412,,,1,2,F,5,U,114142,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Polyphaga,,Elmidae,Elminae,Elmini,,Narpus,,,,,
Chironomidae,Natarsia,FALSE,4,3.822133303,,PR,SP,multi,GENE,,FALSE,cool,Cool,,19.30540603,21.816,,,11,7,F,,T,128070,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Tanypodinae,Natarsiini,,Natarsia,,,,,
Hemiptera,Naucoridae,TRUE,,,,,,,,,,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Naucoridae,,,,,,,,,
Acari,Nautarachna,FALSE,3,3.134809971,,"PR,PA",UN,uni,GENE,TRUE,FALSE,cool,Cool,,17.68310724,20.017,,,,8,,,,83326,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Nautarachnidae,,,,Nautarachna,,,,,
Plecoptera,Neaviperla/Suwallia,FALSE,3,3.147538424,,"PR,SC,CG","CN,BU",uni,LOTI,,FALSE,cool,Cool,,17.98480692,21.23,,,11,1,F,10,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Systellognatha,,Chloroperlidae,Chloroperlinae,Suwalliini,,Neaviperla/Suwallia,,,,,
Coleoptera,Nectoboreus,FALSE,UN,,,PR,SW,uni,UN,,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,,Dytiscidae,Hydroporinae,Hydroporini,Deronectina,Nectoboreus,,,,,
Coleoptera,Nectoporus,FALSE,UN,,,PR,SW,uni,GENE,,FALSE,,,,,,,,7,5,T,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,,Dytiscidae,Hydroporinae,Hydroporini,,Nectoporus,,,,,
Trichoptera,Nectopsyche,FALSE,4,,,"MH,CG,PR","CB,SW",uni,GENE,,FALSE,,,Less30,,,,,3,2,F,,,116651,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Integripalpia,Leptoceroidea,Leptoceridae,Leptocerinae,Nectopsychini,,Nectopsyche,,,,,
Odonata,Nehallenia,FALSE,UN,,,PR,CB,uni,LENT,,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Zygoptera,,Coenagrionidae,,,,Nehallenia,,,,,
Misc. Phyla,Nemata,FALSE,4,3.864478111,,PA,BU,multi,GENE,,FALSE,eurythermal,Eurythermal,,17.46102488,22.3,,,5,5,F,,,563956,Animalia,Nemata,,,,,,,,,,,,,,,,
Diptera,Nematocera,FALSE,NA,3.97914505,,UN,UN,UN,UN,,FALSE,,Eurythermal,,18.12199419,22.492,,yes,,NA,,,,118832,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,,,,,,,,,,
Misc. Phyla,Nematomorpha,FALSE,UN,,,PA,SP,semi,GENE,,TRUE,,,Less30,,,,,11,8,F,,,64183,Animalia,Nematomorpha,,,,,,,,,,,,,,,,
Trichoptera,Nemotaulius hostilis,FALSE,UN,,,SH,SP,uni,GENE,TRUE,FALSE,,,,,,,,,,,,,116434,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Integripalpia,Limnephiloidea,Limnephilidae,Limnephilinae,Limnephilini,,Nemotaulius,Macrotaulius,Macrotaulius,,,hostilus
Diptera,Nemotelus,FALSE,4,,,CG,SP,multi,GENE,,FALSE,,,Less30,,,,,11,7,T,,,130694,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Brachycera,,Stratiomyidae,Nemotelinae,,,Nemotelus,,,,,
Plecoptera,Nemouridae,FALSE,NA,3.810519457,,"SH,CG","SP,CN",UN,LOTI,,FALSE,,Cool,,16.77021858,21.36,,yes,11,2,F,,,102517,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Nemouridae,,,,,,,,,
Acari,Neoacarus,FALSE,2,,,"PR,PA",UN,uni,LOTI,TRUE,FALSE,,,,,,,,,NA,,,,82859,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Neoacaridae,,,,Neoacarus,,,,,
Acari,Neobrachypoda,FALSE,2,,,"PR,PA",UN,uni,LENT,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Aturidae,,,,Neobrachypoda,,,,,
Ephemeroptera,Neochoroterpes,FALSE,UN,,,"CG,SC","CN,SP,SW",uni,GENE,,FALSE,,,,,,,,11,4,F,,,568558,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Furcatergalia,,Leptophlebiidae,,,,Neochoroterpes,,,,,
Hemiptera,Neocorixa,TRUE,,,,,,,,,,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Corixidae,Corixinae,,,Neocorixa,,,,,
Megaloptera,Neohermes,FALSE,UN,,,PR,"CN,CB",semi,LOTI,TRUE,TRUE,,,,,,,,,NA,,,,115048,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Corydalidae,Chauliodinae,,,Neohermes,,,,,
Ephemeroptera,Neoleptophlebia/Paraleptophlebia,FALSE,3,2.972377062,,"CG,SH","CN,SP,SW",uni,LOTI,,FALSE,eurythermal,Eurythermal,,17.61014583,22.096,Eurythermal,,1,1,F,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Furcatergalia,,Leptophlebiidae,,,,Neoleptophlebia/Paraleptophlebia,,,,,
Acari,Neomamersa,FALSE,2,,,"PR,PA",UN,uni,LOTI,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Limnesiidae,,,,Neomamersa,,,,,
Acari,Neomideopsis,FALSE,2,,,"PR,PA",UN,uni,LOTI,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Nudomideopsidae,,,,Neomideopsis,,,,,
Trichoptera,Neophylax,FALSE,3,3.005907059,,SC,CN,uni,LOTI,,FALSE,,Cool,,16.45616476,20.967,,yes,2,3,F,10,,116046,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Integripalpia,Limnephiloidea,Thremmatidae,,,,Neophylax,,,,,
Trichoptera,Neophylax occidentis,FALSE,2,,,SC,CN,uni,LOTI,,FALSE,,,Less30,,,,,11,3,F,,,116065,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Integripalpia,Limnephiloidea,Thremmatidae,,,,Neophylax,,,,,occidentis
Trichoptera,Neophylax rickeri,FALSE,3,2.982186079,,SC,CN,uni,LOTI,,FALSE,cowa,Cool-Warm,,19.15799487,22.11,,,11,3,F,,,116054,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Integripalpia,Limnephiloidea,Thremmatidae,,,,Neophylax,,,,,rickeri
Trichoptera,Neophylax smithi,FALSE,1i,,,SC,CN,uni,LOTI,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Integripalpia,Limnephiloidea,Thremmatidae,,,,Neophylax,,,,,smith
Trichoptera,Neophylax splendens,FALSE,3,3.133264542,,SC,CN,uni,LOTI,,FALSE,cool,Cool,,17.05364978,20.448,,,11,3,F,,,116063,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Integripalpia,Limnephiloidea,Thremmatidae,,,,Neophylax,,,,,splendens
Diptera,Neoplasta,FALSE,4,3.852839231,,PR,CN,uni,LOTI,,FALSE,cool,Cool,,17.84572491,21.388,,,4,5,F,,,136352,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Brachycera,,Empididae,Hemerodromiinae,Hemerodromiini,,Neoplasta,,,,,
Hemiptera,Neoplea,TRUE,UN,,,PR,"SW,CB",UN,GENE,,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Pleidae,,,,Neoplea,,,,,
Hemiptera,Neoplea striola,TRUE,,,,,,,,,,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Pleidae,,,,Neoplea,,,,,striola
Coleoptera,Neoporus,FALSE,UN,,,PR,SW,uni,GENE,,FALSE,,,Less30,,,,,11,5,T,,,728252,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,,Dytiscidae,Hydroporinae,Hydroporini,,Neoporus,,,,,
Trichoptera,Neothremma,FALSE,2,1.932029724,,SC,CN,semi,LOTI,TRUE,TRUE,stenoc,Cold Stenotherm,,12.86626507,17.814,Cold Stenotherm,,1,1,F,10,U,116388,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Integripalpia,Limnephiloidea,Uenoidae,Uenoinae,,,Neothremma,,,,,
Trichoptera,Neotrichia,FALSE,4,,,"PH,SC",CN,multi,LOTI,,FALSE,,,Less30,,,,,2,2,F,,,115833,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Spicipalpia,Hydroptiloidea,Hydroptilidae,Hydroptilinae,Neotrichiini,,Neotrichia,,,,,
Trichoptera,Nerophilus californicus,FALSE,1i,,,"SH,CG,PR,SC","SP,BU",uni,LOTI,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Integripalpia,Leptoceroidea,Odontoceridae,Odontocerinae,,,Nerophilus,,,,,californicus
Acari,Neumania,FALSE,2,,,"PR,PA",UN,uni,GENE,TRUE,FALSE,,,Less30,,,,,,NA,,,,83103,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Unionicolidae,,,,Neumania,,,,,
Trichoptera,Neureclipsis,FALSE,4,,,"CF,PR,MH",CN,uni,LOTI,TRUE,FALSE,,,Less30,,,,,11,7,F,,,117095,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychoidea,Polycentropodidae,Polycentropodinae,,,Neureclipsis,,,,,
Neuroptera,Neuroptera,FALSE,UN,,,PR,"BU,CB",uni,GENE,,FALSE,,,,,,,,,NA,,,,114999,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neuroptera,,,,,,,,,,,,
Chironomidae,Nilotanypus,FALSE,4,4.028412342,,PR,SP,multi,LOTI,,FALSE,warm,Warm,,20.97984118,24.89,,,11,6,F,,U,128202,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Tanypodinae,Pentaneurini,,Nilotanypus,,,,,
Chironomidae,Nilothauma,FALSE,UN,,,UN,UN,multi,GENE,TRUE,FALSE,,,Less30,,,,,11,6,F,,T,129548,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Chironomini,,Nilothauma,,,,,
Chironomidae,Ninelia,FALSE,UN,,,UN,UN,multi,LOTI,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Ninelia,,,,,
Oligochaeta,Nootkadrilus,FALSE,UN,,,CG,"BU,SP",uni,GENE,,FALSE,,,Less30,,,,,,NA,,,,974543,Animalia,Annelida,,Clitellata,Oligochaeta,Tubificida,,,Naididae,Phallodrilinae,,,Nootkadrilus,,,,,
Coleoptera,Noteridae,FALSE,UN,,,"PR,CG","BU,CB,SW",uni,LENT,TRUE,FALSE,,,,,,,,,,T,,,112606,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,,Noteridae,,,,,,,,,
