TaxaID,RANK,NONTARGET,BCG_ATTR,FFG,FFGSource_BCG,Habit,HabitSource_BCG,TolVal,TolValSource_BCG,PHYLUM,SUBPHYLUM,CLASS,SUBCLASS,ORDER,SUPERFAMILY,FAMILY,SUBFAMILY,TRIBE,GENUS,AUTHOR,TSN,PARTSN,BENTAXAID,TOLVAL_NM,TOLVALSOURCE_NM,TOLVAL_ED,TOLVALSOURCE_ED,TOLVALWI,TOLVALKANOD,TOLVALKAAP,TOLVALKAHM,TOLVALKAPOC,TOLVALKASA,TOLVALKASSS,TOLVALKASOURCE,TOLVALIDSS,TOLVALIDSSSOURCE,FFG_NM,FFGSOURCE_NM,FFG_ED,FFGSECONDARY,FFGTERTIARY,FFGSOURCE_ED,HABIT_NM,HABITSECONDARY,HABITTERTIARY,HABITSOURCE,HABITATPRIMARY,HABITATSECONDARY,HABITATTERTIARY,HABITATSOURCE,LIFECYCLE_NM,LIFECYCLESOURCE,LIFECYCLE1,LIFECYCLE1SOURCE,LIFECYCLE2,LIFECYCLE2SOURCE,TEMPTOLERANCE,TEMPTOLERANCESOURCE,COMMENTS_NM,JACOBI_ID,NM_TAXON_ID
Sanfilippodytes,Genus,FALSE,,,,,,,,Arthropoda,,Insecta,Pterygota,Coleoptera,,Dytiscidae,,,Sanfilippodytes,,,,2429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30277
Scapphodonta,InfraOrder,FALSE,,,,,,,,Arthropoda,,Insecta,,Ephemeroptera,,,,,,,609504,609499,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Comments,,999182
Sciomyzidae,Family,FALSE,4,PR,MC 96,BU,RBP2 1999,10,USEPA 1990,Arthropoda,,Insecta,Pterygota,Diptera,,Sciomyzidae,,,,,,,2418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24341
Scirtidae,Family,FALSE,4,SC,03_WSA,CB,03_WSA,4,03_WSA,Arthropoda,,Insecta,Pterygota,Coleoptera,Scirtoidea,Scirtidae,,,,,,,2437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23948
Sericostomatidae,Family,FALSE,,,,,,,,Arthropoda,,Insecta,,Trichoptera,Sericostomatoidea,Sericostomatidae,,,,"Stephens, 1836",116982,598161,1119,3,EPA 841-B-99-002,,EPA 841-B-99-002,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Comments,,26854
Sericostomatoidea,SuperFamily,FALSE,,,,,,,,Arthropoda,,Insecta,,Trichoptera,Sericostomatoidea,,,,,"Stephens, 1836",598161,115095,1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Comments,,
Serratella,Genus,FALSE,,,NRSA,,NRSA,1.7,NRSA,Arthropoda,,Insecta,,Ephemeroptera,Ephemerelloidea,Ephemerellidae,,,Serratella,"Edmunds, 1959",101395,101232,524,2,EPA 841-B-99-002,2,EPA 841-B-99-002,,,,,,,,,5,Minshall,,,,,,EPA 841-B-99-002,Clinger,,,EPA 841-B-99-002,LT-er,LT-dp,,M&C 95-80182,,,univoltine,USGS BenTraits Table,,,,,No Comments,,23591
Serratella micheneri,Species,FALSE,3,,AZ DEQ,,,2,AZ DEQ,Arthropoda,,Insecta,,Ephemeroptera,Ephemerelloidea,Ephemerellidae,,,Serratella,"(Traver, 1934)",568639,101395,525,,,,,,,,,,,,,,,,,,,,EPA 841-B-99-002,,,,,,,,,,,,,,,Eurythermal: cool summer,IdahoDEQ-WBAG-2002,No Comments,,24520
Serratella tibialis,Species,FALSE,,,,,,,,Arthropoda,,Insecta,,Ephemeroptera,Ephemerelloidea,Ephemerellidae,,,Serratella,"(McDunnough, 1924)",101399,101232,526,1,Jacobi,,,,,,,,,,,5,Minshall,Gatherer,Jacobi,,,,EPA 841-B-99-002,Clinger,,,WY DEQ,,,,,,,,,,,Eurythermal: cool summer,IdahoDEQ-WBAG-2002,No Comments,236,23593
Setisura,SubOrder,FALSE,,,,,,,,Arthropoda,,Insecta,,Ephemeroptera,,,,,,,609501,100502,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Comments,,999187
Setodes,Genus,FALSE,,,,,,,,Arthropoda,,Insecta,,Trichoptera,Leptoceroidea,Leptoceridae,,,Setodes,"Rambur, 1842",116548,598235,1138,2,EPA 841-B-99-002,,EPA 841-B-99-002,2,,,,,,,,,,,,,PR,,M&C 95-80182,Sprawler,cl,,M&C 95-80182,LT-er,LT-dp,LN-lt,M&C 95-80182,,,univoltine,USGS BenTraits Table,,,,,No Comments,,26477
Setodini,Tribe,FALSE,,,,,,,,Arthropoda,,Insecta,,Trichoptera,Leptoceroidea,Leptoceridae,,,,"Morse, 1981",598235,555649,1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Comments,,999281
Sialidae,Family,FALSE,,,,,,,,Arthropoda,,Insecta,,Megaloptera,,Sialidae,,,,,115001,115000,2077,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,Eurythermal: warm summer,IdahoDEQ-WBAG-2002,No Comments,,26067
Sialis,Genus,FALSE,3,PR,Jacobi,BU,WY DEQ,4,Jacobi,Arthropoda,,Insecta,,Megaloptera,,Sialidae,,,Sialis,"Latreille, 1802",115002,115001,2078,4,Jacobi,,,,0,0,0,0,0,0,0,0,,Predator,Jacobi,,,,,Burrower,,,WY DEQ,,,,,,,semivoltine,USGS BenTraits Table,univoltine,USGS BenTraits Table,Eurythermal: warm summer,IdahoDEQ-WBAG-2002,No Comments,802,26068
Sigara,Genus,FALSE,5,PR,EPA 841-B-99-002,SW,M&C 95-80182,9,CO DPHEQ,Arthropoda,,Insecta,,Hemiptera,,Corixidae,,,Sigara,"Fabricius, 1775",103369,103364,950,9,CO DPHEQ,,,,3,4,4,3,5,2,,,,Predator,EPA 841-B-99-002,Predator,,,EPA 841-B-99-002,Swimmer,cb,,M&C 95-80182,LT-dp,,,M&C 95-80182,,,,,,,Eurythermal: warm summer,IdahoDEQ-WBAG-2002,No Comments,614,26874
Simuliidae,Family,FALSE,4,CG,Jacobi,CN,EPA 841-B-99-002,6,Jacobi,Arthropoda,,Insecta,,Diptera,,Simuliidae,,,,,126640,125808,1766,6,Jacobi,6,EPA 841-B-99-002,,3,4,2,3,3,2,,,,Gatherer,Jacobi,,,,EPA 841-B-99-002,Clinger,,,EPA 841-B-99-002,LT-er,,,M&C 95-80182,,,,,,,,,No Comments,426,25698
Simuliinae,SubFamily,FALSE,,,,,,,,Arthropoda,,Insecta,,Diptera,,Simuliidae,,,,,126647,126640,1767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Comments,,999236
Simuliini,Tribe,FALSE,,,,,,,,Arthropoda,,Insecta,,Diptera,,Simuliidae,,,,,126773,126647,1768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Comments,,999168
Simulium,Genus,FALSE,4,CG,Jacobi,CN,M&C 95-80182,6,Jacobi,Arthropoda,,Insecta,,Diptera,,Simuliidae,,,Simulium,"Latreille, 1802",126774,126773,1769,6,Jacobi,6,EPA 841-B-99-002,,3,4,2,3,3,2,,3,Minshall,Gatherer,Jacobi,,,,EPA 841-B-99-002,Clinger,,,M&C 95-80182,LT-er,LN-er,,M&C 95-80182,,,univoltine,USGS BenTraits Table,multivoltine,USGS BenTraits Table,Eurythermal: warm summer,IdahoDEQ-WBAG-2002,No Comments,427,25701
Siphlonuridae,Family,FALSE,,,,,,,,Arthropoda,,Insecta,,Ephemeroptera,,Siphlonuridae,,,,,100951,609500,404,7,EPA 841-B-99-002,7,EPA 841-B-99-002,7,,,,,,,,,,,,,SC,,EPA 841-B-99-002,Swimmer,cb,,EPA 841-B-99-002,LN,,,M&C 95-80182,,,univoltine,USGS BenTraits Table,,,,,No Comments,,23554
Siphlonurus,Genus,FALSE,3,,AZ DEQ,SW,EPA 841-B-99-002,7,EPA 841-B-99-002,Arthropoda,,Insecta,,Ephemeroptera,,Siphlonuridae,,,Siphlonurus,"Eaton, 1868",100953,100951,405,7,EPA 841-B-99-002,7,EPA 841-B-99-002,7,,,,,,,,,,,,,SC,,EPA 841-B-99-002,Swimmer,cb,,EPA 841-B-99-002,LN-lt,LT-dp,,M&C 95-80182,,,univoltine,USGS BenTraits Table,,,,,No Comments,,23557
Siphlonurus occidentalis,Species,FALSE,,,,,,,,Arthropoda,,Insecta,,Ephemeroptera,,Siphlonuridae,,,Siphlonurus,"(Eaton, 1885)",100955,100953,406,7,Jacobi,7,EPA 841-B-99-002,7,,,,,,,,,,Gatherer,Jacobi,,SC,,EPA 841-B-99-002,Swimmer,cb,,EPA 841-B-99-002,,,,,,,,,,,,,No Comments,203,23558
Sisyridae,Family,FALSE,,,,,,,,Arthropoda,,Insecta,,Megaloptera,,Sisyridae,,,,,115085,115000,1015,,,,,,,,,,,,,,,Predator,M&C 95-80182,Predator,,,M&C 95-80182,Climber,cn,bu,M&C 95-80182,LN-lt,,,M&C 95-80182,,,multivoltine,USGS BenTraits Table,,,,,No Comments,,26062
Skwala,Genus,FALSE,3,PR,EPA 841-B-99-002,CN,03_WSA,2,EPA 841-B-99-002,Arthropoda,,Insecta,,Plecoptera,,Perlodidae,,,Skwala,"Ricker, 1943",103102,609865,831,2,EPA 841-B-99-002,2,EPA 841-B-99-002,,,,,,,,,5,Minshall,Predator,EPA 841-B-99-002,Predator,,,EPA 841-B-99-002,,,,,,,,,,,univoltine,USGS BenTraits Table,,,Eurythermal: warm summer,IdahoDEQ-WBAG-2002,No Comments,,22607
Skwala americana,Species,FALSE,,,,,,,,Arthropoda,,Insecta,,Plecoptera,,Perlodidae,,,Skwala,"(Klap?lek, 1912)",568735,103102,832,2,Jacobi,,,,,,,,,,,,,Predator,Jacobi,,,,,,,,,,,,,,,univoltine,USGS BenTraits Table,,,Eurythermal: warm summer,inferred,Skwala parallela not valid - changed to Skwala americana,127,29313
Smicridea,Genus,FALSE,4,CF,Jacobi,CN,M&C 95-80182,4,EPA 841-B-99-002,Arthropoda,,Insecta,,Trichoptera,Hydropsychoidea,Hydropsychidae,,,Smicridea,"McLachlan, 1871",115544,598225,1052,4,EPA 841-B-99-002,4,EPA 841-B-99-002,5,,,,,,,,,,Filterer,Jacobi,,,,M&C 95-80182,Clinger,,,M&C 95-80182,LT-er,,,M&C 95-80182,,,,,,,,,No Comments,324,26434
Smicrideinae,SubFamily,FALSE,,,,,,,,Arthropoda,,Insecta,,Trichoptera,Hydropsychoidea,Hydropsychidae,,,,"Flint, 1974",598225,115398,1051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Comments,,999244
Smittia,Genus,FALSE,,CG,03_WSA,BU,M&C 95-80182,2,03_WSA,Arthropoda,,Insecta,,Diptera,,Chironomidae,Orthocladiinae,,Smittia,,129110,128457,1563,,,,,,,,,,,,,,,,,,,,EPA 841-B-99-002,Burrower,,,M&C 95-80182,LN,,,M&C 95-80182,,,,,,,,,No Comments,,25683
Smittia aterrima,Species,FALSE,,,,,,,,Arthropoda,,Insecta,,Diptera,,Chironomidae,Orthocladiinae,,Smittia,"(Meigen, 1818)",129112,129110,1564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Comments,,999725
Smittia edwardsi,Species,FALSE,,,,,,,,Arthropoda,,Insecta,,Diptera,,Chironomidae,Orthocladiinae,,Smittia,"Goetghebuer, 1932",129116,129110,1565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Comments,,999726
Somatochlora,Genus,FALSE,,,,,,,,Arthropoda,,Insecta,,Odonata,,Corduliidae,,,Somatochlora,"Selys, 1871",101947,591728,594,9,EPA 841-B-99-002,9,EPA 841-B-99-002,1,,,,,,,,,,Predator,EPA 841-B-99-002,Predator,,,EPA 841-B-99-002,Sprawler,,,M&C 95-80182,LN-lt,LT-dp,,M&C 95-80182,,,univoltine,USGS BenTraits Table,semivoltine,USGS BenTraits Table,,,No Comments,,22223
Somatochlora semicircularis,Species,FALSE,,,,,,,,Arthropoda,,Insecta,,Odonata,,Corduliidae,,,Somatochlora,"(Selys, 1871)",101973,101947,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Comments,,999556
Sparbarus,Genus,FALSE,,,NRSA,,NRSA,,NRSA,Arthropoda,,Insecta,,Ephemeroptera,,Caenidae,,,Sparbarus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stactobiella,Genus,FALSE,2,CG,Jacobi,CB,EPA 841-B-99-002,4,Jacobi,Arthropoda,,Insecta,,Trichoptera,Hydroptiloidea,Hydroptilidae,,,Stactobiella,"Martynov, 1924",115817,598247,1086,4,Jacobi,2,EPA 841-B-99-002,,2,3,1,2,0,1,,,,Gatherer,Jacobi,Shredder,,,EPA 841-B-99-002,Climber,sp,,EPA 841-B-99-002,LT-er,LT-dp,,M&C 95-80182,,,,,,,Eurythermal: warm summer,IdahoDEQ-WBAG-2002,No Comments,334,26452
Stactobiini,Tribe,FALSE,,,,,,,,Arthropoda,,Insecta,,Trichoptera,Hydroptiloidea,Hydroptilidae,,,,"Botosaneanu, 1956",598249,598247,1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Comments,,999175
Staphylinidae,Family,FALSE,,,,,,,,Arthropoda,,Insecta,Pterygota,Coleoptera,,Staphylinidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stelechomyia,Genus,FALSE,,,NRSA,,NRSA,4.6,NRSA,Arthropoda,,Insecta,,Diptera,,Chironomidae,Chironominae,Chironomini,Stelechomyia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stempellina,Genus,FALSE,,,NRSA,,NRSA,0,NRSA,Arthropoda,,Insecta,,Diptera,,Chironomidae,Chironominae,Tanytarsini,Stempellina,Thienemann,129962,129872,1696,2,EPA 841-B-99-002,2,EPA 841-B-99-002,2,2,2,0,2,2,3,,,,Gatherer,Jacobi,,,,EPA 841-B-99-002,Climber,sp,cn,M&C 95-80182,LT-er,LN-li,,M&C 95-80182,,,,,,,Eurythermal: cool summer,IdahoDEQ-WBAG-2002,No Comments,439,25291
Stempellinella,Genus,FALSE,3,CG,Jacobi,CN,WY DEQ,2,NMED,Arthropoda,,Insecta,,Diptera,,Chironomidae,Chironominae,Tanytarsini,Stempellinella,Brundin,129969,129872,2079,2,NMED,,,,0,0,0,0,0,0,0,0,,Gatherer,Jacobi,,,,,Clinger,,,WY DEQ,,,,,,,,,,,Eurythermal: cool summer,IdahoDEQ-WBAG-2002,No Comments,439.01,25292
Stenacron,Genus,FALSE,,,NRSA,,NRSA,4.4,NRSA,Arthropoda,,Insecta,,Ephemeroptera,,Heptageniidae,,,Stenacron,"Jenson, 1974",100713,100504,479,,,,,,,,,,,,,,,Scraper,EPA 841-B-99-002,Scraper,GC,,EPA 841-B-99-002/M&C 95-80182,Clinger,,,EPA 841-B-99-002,LT,LN-er,,M&C 95-80182,,,,,,,,,No Comments,,23264
Stenelmis,Genus,FALSE,4,SC,M&C 95-80182,CN,M&C 95-80182,7,EPA 841-B-99-002,Arthropoda,,Insecta,,Coleoptera,Dryopoidea,Elmidae,,,Stenelmis,"Dufour, 1835",114095,114093,1356,7,EPA 841-B-99-002,7,EPA 841-B-99-002,5,1,3,1,2,2,1,,,,Scraper,M&C 95-80182,Scraper,GC,,M&C 95-80182,Clinger,,,M&C 95-80182,LT-er,,,M&C 95-80182,,,semivoltine,USGS BenTraits Table,,,Eurythermal: warm summer,IdahoDEQ-WBAG-2002,No Comments,,23993
Stenochironomus,Genus,FALSE,4,CG;SH,03_WSA,BU,03_WSA,5,03_WSA,Arthropoda,,Insecta,,Diptera,,Chironomidae,Chironominae,Chironomini,Stenochironomus,,129746,129229,2116,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,No Comments,,25268
Stenochironomus hilaris,Species,FALSE,,,,,,,,Arthropoda,,Insecta,,Diptera,,Chironomidae,Chironominae,Chironomini,Stenochironomus,"(Walker, 1848)",129760,129746,1667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eurythermal: warm summer,IdahoDEQ-WBAG-2002,No Comments,,999816
Stenochironomus maculatus,Species,FALSE,,,,,,,,Arthropoda,,Insecta,,Diptera,,Chironomidae,Chironominae,Chironomini,Stenochironomus,"Borkent, 1984",129772,129746,1668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eurythermal: warm summer,IdahoDEQ-WBAG-2002,No Comments,,999817
Stenophylacini,Tribe,FALSE,,,,,,,,Arthropoda,,Insecta,,Trichoptera,Limnephiloidea,Limnephilidae,,,,"Schmid, 1955",568769,568764,2074,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,No Comments,,999177
Stictochironomus,Genus,FALSE,5,CG,Jacobi,BU,EPA 841-B-99-002,8,Jacobi,Arthropoda,,Insecta,,Diptera,,Chironomidae,Chironominae,Chironomini,Stictochironomus,Kieffer,129785,129229,1669,8,Jacobi,,EPA 841-B-99-002,9,,,,,,,,,,Gatherer,Jacobi,,GC,,EPA 841-B-99-002,Burrower,,,EPA 841-B-99-002,LT-dp,,,M&C 95-80182,,,,,,,Eurythermal: warm summer,IdahoDEQ-WBAG-2002,No Comments,444,25269
Stictochironomus marmoreus,Species,FALSE,,,,,,,,Arthropoda,,Insecta,,Diptera,,Chironomidae,Chironominae,Chironomini,Stictochironomus,"(Townes, 1945)",129798,129785,1670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eurythermal: warm summer,inferred,No Comments,,999818
Stictochironomus naevus,Species,FALSE,,,,,,,,Arthropoda,,Insecta,,Diptera,,Chironomidae,Chironominae,Chironomini,Stictochironomus,"(Mitchell, 1908)",129800,129785,1671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eurythermal: warm summer,inferred,No Comments,,999819
Stictochironomus varius,Species,FALSE,,,,,,,,Arthropoda,,Insecta,,Diptera,,Chironomidae,Chironominae,Chironomini,Stictochironomus,"(Townes, 1945)",129816,129785,1672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eurythermal: warm summer,inferred,No Comments,,999820
Stictotarsus,Genus,FALSE,,,,,,,,Arthropoda,,Insecta,,Coleoptera,,Dytiscidae,,,Stictotarsus,"Zimmermann, 1919",568826,111963,1166,,,,,,,,,,,,,,,Predator,M&C 95-80182,Predator,,,M&C 95-80182,Swimmer,cb,,M&C 95-80182,LT-er,LT-dp,LN-vh,M&C 95-80182,,,,,,,,,No Comments,,29042
Stictotarsus striatellus,Species,FALSE,,,,,,,,Arthropoda,,Insecta,,Coleoptera,,Dytiscidae,,,Stictotarsus,"(Le Conte, 1852)",568829,568826,1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Comments,,29043
Stilobezzia,Genus,FALSE,3,PR,03_WSA,SP,03_WSA,,,Arthropoda,,Insecta,,Diptera,,Ceratopogonidae,,,Stilobezzia,,127619,127076,2117,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,No Comments,,24376
Stilocladius,Genus,FALSE,,,,,,,,Arthropoda,,Insecta,,Diptera,,Chironomidae,Orthocladiinae,,Stilocladius,,129152,128457,1566,8,Jacobi,,,,3,3,0,3,3,4,,,,Gatherer,Jacobi,,,,EPA 841-B-99-002,Sprawler,,,EPA 841-B-99-002,LT,,,M&C 95-80182,,,,,,,Eurythermal: cool summer,IdahoDEQ-WBAG-2002,No Comments,436.41,25684
Stratiomyidae,Family,FALSE,,CG,Jacobi,SP,M&C 95-80182,8,EPA 841-B-99-002,Arthropoda,,Insecta,,Diptera,,Stratiomyidae,,,,,130150,130130,1835,8,EPA 841-B-99-002,8,EPA 841-B-99-002,,4,3,2,3,4,4,,,,Gatherer,Jacobi,,,,EPA 841-B-99-002,Sprawler,sw,,M&C 95-80182,LN-li,,,M&C 95-80182,,,,,,,Eurythermal: warm summer,IdahoDEQ-WBAG-2002,No Comments,446,24346
Stratiomyinae,SubFamily,FALSE,,,,,,,,Arthropoda,,Insecta,,Diptera,,Stratiomyidae,,,,,130407,130150,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Comments,,999227
Stratiomyini,Tribe,FALSE,,,,,,,,Arthropoda,,Insecta,,Diptera,,Stratiomyidae,,,,,130483,130407,1840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Comments,,29101
Stratiomyomorpha,InfraOrder,FALSE,,,,,,,,Arthropoda,,Insecta,,Diptera,,,,,,,130130,130052,1834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Comments,,999193
Stratiomys,Genus,FALSE,4,CG,03_WSA,SP,M&C 95-80182,,,Arthropoda,,Insecta,,Diptera,,Stratiomyidae,,,Stratiomys,,130627,130483,1842,,,,,,,,,,,,,,,,,,FC,,M&C 95-80182,Sprawler,bu,,M&C 95-80182,LT-er,LT-dp,LN-li,M&C 95-80182,,,,,,,,,No Comments,,24352
Stylurus,Genus,FALSE,4,PR,EPA 841-B-99-002,SP,EPA 841-B-99-002,5,03_WSA,Arthropoda,,Insecta,,Odonata,,Gomphidae,,,Stylurus,"Needham, 1897",101666,101664,574,,,,,,,,,,,,,,,Predator,EPA 841-B-99-002,Predator,,,EPA 841-B-99-002,Sprawler,,,EPA 841-B-99-002,LT-dp,LN-lt,,M&C 95-80182,,,semivoltine,USGS BenTraits Table,,,,,No Comments,,27390
Stylurus intricatus,Species,FALSE,,,,,,,,Arthropoda,,Insecta,,Odonata,,Gomphidae,,,Stylurus,"(Hagen in Selys, 1858)",593020,101666,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Comments,,999534
Stylurus plagiatus,Species,FALSE,,,,,,,,Arthropoda,,Insecta,,Odonata,,Gomphidae,,,Stylurus,"(Selys, 1854)",206624,101666,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Comments,,999535
Sublettea,Genus,FALSE,4,CG,Jacobi,,,8,Jacobi,Arthropoda,,Insecta,,Diptera,,Chironomidae,Chironominae,Tanytarsini,Sublettea,,129975,129872,1697,8,Jacobi,,,,,,,,,,,,,Gatherer,Jacobi,,,,EPA 841-B-99-002,,,,,LT,,,M&C 95-80182,,,,,,,Eurythermal: cool summer,IdahoDEQ-WBAG-2002,No Comments,439.3,25293
Sublettea coffmani,Species,FALSE,,,,,,,,Arthropoda,,Insecta,,Diptera,,Chironomidae,Chironominae,Tanytarsini,Sublettea,"(Roback, 1975)",129976,129975,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eurythermal: cool summer,inferred,No Comments,,25294
Suwallia,Genus,FALSE,,,,,,,,Arthropoda,,Insecta,,Plecoptera,,Chloroperlidae,,,Suwallia,"Ricker, 1943",103254,609855,865,1,Jacobi,1,EPA 841-B-99-002,,,,,,,,,,,Predator,Jacobi,Predator,,,EPA 841-B-99-002,Clinger,,,EPA 841-B-99-002,,,,,,,univoltine,USGS BenTraits Table,,,Eurythermal: warm summer,IdahoDEQ-WBAG-2002,No Comments,142.2,22298
Suwallia pallidula,Species,FALSE,,,,,,,,Arthropoda,,Insecta,,Plecoptera,,Chloroperlidae,,,Suwallia,"(Banks, 1904)",103256,103254,866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eurythermal: warm summer,inferred,No Comments,,999442
Sweltsa,Genus,FALSE,,,,,,,,Arthropoda,,Insecta,,Plecoptera,,Chloroperlidae,,,Sweltsa,"Ricker, 1943",103273,609855,867,1,Jacobi,1,EPA 841-B-99-002,,,,,,,,,4,Minshall,Predator,Jacobi,Predator,,,EPA 841-B-99-002,Clinger,,,CA F&G,,,,,,,semivoltine,USGS BenTraits Table,univoltine,USGS BenTraits Table,Eurythermal: warm summer,IdahoDEQ-WBAG-2002,No Comments,142.3,22299
Sweltsa borealis,Species,FALSE,,,,,,,,Arthropoda,,Insecta,,Plecoptera,,Chloroperlidae,,,Sweltsa,"(Banks, 1895)",103281,103273,868,1,Jacobi,,,,,,,,,,,,,Predator,Jacobi,,,,,,,,,,,,,,,,,,,Eurythermal: warm summer,inferred,No Comments,142.4,999443
Sweltsa coloradensis,Species,FALSE,,,,,,,,Arthropoda,,Insecta,,Plecoptera,,Chloroperlidae,,,Sweltsa,"(Banks, 1898)",103283,103273,869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,univoltine,USGS BenTraits Table,semivoltine,USGS BenTraits Table,Eurythermal: warm summer,inferred,No Comments,,29294
Sweltsa hondo,Species,FALSE,,,,,,,,Arthropoda,,Insecta,,Plecoptera,,Chloroperlidae,,,Sweltsa,"Baumann and Jacobi, 1984",103288,103273,870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eurythermal: warm summer,inferred,No Comments,,999444
Sweltsa lamba,Species,FALSE,,,,,,,,Arthropoda,,Insecta,,Plecoptera,,Chloroperlidae,,,Sweltsa,"(Needham and Claassen, 1925)",103289,103273,871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eurythermal: warm summer,inferred,No Comments,,999445
Sympetrum,Genus,FALSE,,,,,,,,Arthropoda,,Insecta,,Odonata,,Libellulidae,,,Sympetrum,"Newman, 1833",101976,101797,651,10,Jacobi,,EPA 841-B-99-002,10,,,,,,,,,,Predator,Jacobi,Predator,,,EPA 841-B-99-002,Sprawler,cb,,EPA 841-B-99-002/M&C 95-80182,LN-lt,,,M&C 95-80182,,,univoltine,USGS BenTraits Table,,,,,No Comments,517,22224
Sympetrum corruptum,Species,FALSE,,,,,,,,Arthropoda,,Insecta,,Odonata,,Libellulidae,,,Sympetrum,"(Hagen, 1861)",101978,101976,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Comments,,22225
Sympetrum costiferum,Species,FALSE,,,,,,,,Arthropoda,,Insecta,,Odonata,,Libellulidae,,,Sympetrum,"(Hagen, 1861)",101980,101976,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Comments,,999513
Sympetrum danae,Species,FALSE,,,,,,,,Arthropoda,,Insecta,,Odonata,,Libellulidae,,,Sympetrum,"(Sulzer, 1776)",101991,101976,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Comments,,999514
Sympetrum illotum,Species,FALSE,,,,,,,,Arthropoda,,Insecta,,Odonata,,Libellulidae,,,Sympetrum,"(Hagen, 1861)",101992,101976,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Comments,,27399
Sympetrum internum,Species,FALSE,,,,,,,,Arthropoda,,Insecta,,Odonata,,Libellulidae,,,Sympetrum,"Montgomery, 1943",101982,101976,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Comments,,27400
Sympetrum obtrusum,Species,FALSE,,,,,,,,Arthropoda,,Insecta,,Odonata,,Libellulidae,,,Sympetrum,"(Hagen, 1867)",101981,101976,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Comments,,999515
Sympetrum pallipes,Species,FALSE,,,,,,,,Arthropoda,,Insecta,,Odonata,,Libellulidae,,,Sympetrum,"(Hagen, 1874)",593348,101976,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Comments,,999517
Sympetrum signiferum,Species,FALSE,,,,,,,,Arthropoda,,Insecta,,Odonata,,Libellulidae,,,Sympetrum,"Cannings & Garrison, 1991",593350,101976,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Comments,,999519
