Taxon_Group,Taxon_orig,NonTarget,Rationale,BenTaxaID,FinalID,OTU_BCG,OTU_IBI,OTU_Final,OTU_Lowest,OTU_Genus,OTU_Family,TSN,ParTSN,Phylum,SubPhylum,Class,SubClass,Order,SubOrder,Family,SubFamily,Tribe,Genus,SubGenus,Species,Variety,Rank
,,,,136,Deronectes,,,Deronectes,NA,NA,NA,112153,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Hydroporini,Deronectes,,,,Genus
,,,,137,Desmopachria,,,Desmopachria,Desmopachria,Desmopachria,Dytiscidae,112145,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Hyphydrini,Desmopachria,,,,Genus
,,,,138,Hydaticus,,,Hydaticus,Hydaticus,Hydaticus,Dytiscidae,112172,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Dytiscinae,Hydaticini,Hydaticus,,,,Genus
,,,,139,Hydrocolus,,,Hydrocolus,NA,NA,NA,728250,728229,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Hydroporini,Hydrocolus,,,,Genus
,,,,140,Hydroporus,,,Hydroporus,Hydroporus,Hydroporus,Dytiscidae,112390,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Hydroporini,Hydroporus,,,,Genus
,,,,141,Hydroporus ouachitus,,,Hydroporus,NA,NA,NA,,,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,,,Hydroporus,,Hydroporus ouachitus,,Species
,,,,142,Hydroporus/Hygrotus,,,Dytiscidae,NA,NA,NA,,,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,,,Hydroporus/Hygrotus,,,,Genus
,,,,143,Hygrotus,,,Hygrotus,Hygrotus,Hygrotus,Dytiscidae,112200,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Hygrotini,Hygrotus,,,,Genus
,,,,144,Ilybius,,,Ilybius,Ilybius,Ilybius,Dytiscidae,112181,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Agabinae,Agabini,Ilybius,,,,Genus
,,,,145,Laccophilus,,,Laccophilus,Laccophilus,Laccophilus,Dytiscidae,112278,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Laccophilinae,Laccophilini,Laccophilus,,,,Genus
,,,,146,Liodessus,,,Liodessus,Liodessus,Liodessus,Dytiscidae,112580,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Bidessini,Liodessus,,,,Genus
,,,,147,Neobidessus,,,Neobidessus,NA,NA,NA,112590,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Bidessini,Neobidessus,,,,Genus
,,,,148,Rhantus,,,Rhantus,NA,NA,NA,112086,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Colymbetinae,Colymbetini,Rhantus,,,,Genus
,,,,149,Thermonectus,,,Thermonectus,NA,NA,NA,112109,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Dytiscinae,Acyliini,Thermonectus,,,,Genus
,,,,150,Uvarus,,,Uvarus,Uvarus,Uvarus,Dytiscidae,112575,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Bidessini,Uvarus,,,,Genus
,,,,151,Hydroporini,,,Hydroporini,NA,NA,NA,728229,678402,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Hydroporini,,,,,Tribe
,,,,152,Hydroporinae,,,Dytiscidae,NA,NA,NA,678402,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,,,,,,Subfamily
,,,,153,Hexacylloepus,,,Hexacylloepus,NA,NA,NA,114223,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,,Elmidae,,,Hexacylloepus,,,,Genus
,,,,154,Cylloepus,,,Cylloepus,NA,NA,NA,114208,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,,Elmidae,,,Cylloepus,,,,Genus
,,,,155,Cleptelmis,,,Cleptelmis,NA,NA,NA,114164,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,,Elmidae,,,Cleptelmis,,,,Genus
,,,,156,Gonielmis,,,Gonielmis,NA,NA,NA,114216,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,,Elmidae,,,Gonielmis,,,,Genus
,,,,157,Heterelmis,,,Heterelmis,NA,NA,NA,114237,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,,Elmidae,,,Heterelmis,,,,Genus
,,,,158,Heterlimnius,,,Heterlimnius,NA,NA,NA,114167,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,,Elmidae,,,Heterlimnius,,,,Genus
,,,,159,Neocylloepus,,,Neocylloepus,NA,NA,NA,114253,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,,Elmidae,,,Neocylloepus,,,,Genus
,,,,160,Neoelmis,,,Neoelmis,NA,NA,NA,114232,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,,Elmidae,,,Neoelmis,,,,Genus
,,,,161,Ordobrevia,,,Ordobrevia,NA,NA,NA,114235,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,,Elmidae,,,Ordobrevia,,,,Genus
,,,,162,Zaitzevia,,,Zaitzevia,NA,NA,NA,114205,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,,Elmidae,,,Zaitzevia,,,,Genus
,,,,163,Gyretes,,,Gyrinidae,NA,NA,NA,112706,112653,Arthropoda,,Insecta,Pterygota,Coleoptera,Adephaga,Gyrinidae,,,Gyretes,,,,Genus
,,,,164,Haliplidae,,,NA,NA,NA,Haliplidae,111857,109226,Arthropoda,,Insecta,Pterygota,Coleoptera,Adephaga,Haliplidae,,,,,,,Family
,,,,165,Haliplus,,,Haliplus,Haliplus,Haliplus,Haliplidae,111858,111857,Arthropoda,,Insecta,Pterygota,Coleoptera,Adephaga,Haliplidae,,,Haliplus,,,,Genus
,,,,166,Neoheterocerus,,,Heteroceridae,NA,NA,NA,114263,114262,Arthropoda,,Insecta,Pterygota,Coleoptera,,Heteroceridae,,,Neoheterocerus,,,,Genus
,,,,167,Hydraenidae,,,Hydraenidae,NA,NA,Hydraenidae,112756,112752,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydraenidae,,,,,,,Family
,,,,168,Hydrochus,,,Hydrochidae,Hydrochus,Hydrochus,Hydrochidae,113166,112811,Arthropoda,,Insecta,Pterygota,Coleoptera,,Hydrochidae,,,Hydrochus,,,,Genus
,,,,169,Hydrobius,,,Hydrobius,Hydrobius,Hydrobius,Hydrophilidae,113196,112811,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydrophilidae,Hydrophilinae,Hydrophilini,Hydrobius,,,,Genus
,,,,170,Hydrocanthus,,,Hydrocanthus,NA,NA,NA,112623,112606,Arthropoda,,Insecta,Pterygota,Coleoptera,,Noteridae,Noterinae,,Hydrocanthus,,,,Genus
,,,,171,Suphisellus,,,Suphisellus,NA,NA,NA,112607,112606,Arthropoda,,Insecta,Pterygota,Coleoptera,,Noteridae,Noterinae,,Suphisellus,,,,Genus
,,,,172,Ptilodactylidae,,,Ptilodactylidae,NA,NA,NA,114265,113998,Arthropoda,,Insecta,Pterygota,Coleoptera,,Ptilodactylidae,,,,,,,Family
,,,,173,Cyphon,,,Cyphon,Cyphon,Cyphon,Scirtidae,113948,113923,Arthropoda,,Insecta,Pterygota,Coleoptera,,Scirtidae,,,Cyphon,,,,Genus
,,,,174,Scirtes,,,Scirtes,Scirtes,Scirtes,Scirtidae,113929,113923,Arthropoda,,Insecta,Pterygota,Coleoptera,,Scirtidae,,,Scirtes,,,,Genus
,,,,175,Pontomalota,,,Pontomalota,NA,NA,NA,113282,113265,Arthropoda,,Insecta,Pterygota,Coleoptera,,Staphylinidae,Aleocharinae,Athetini,Pontomalota,,,,Genus
,,,,176,Carabidae,,,Carabidae,NA,NA,NA,109234,109226,Arthropoda,,Insecta,Pterygota,Coleoptera,Adephaga,Carabidae,,,,,,,Family
,,,,177,Dytiscidae,,,Dytiscidae,NA,NA,Dytiscidae,111963,109226,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,,,,,,,Family
,,,,178,Dytiscus,,,Dytiscus,Dytiscus,Dytiscus,Dytiscidae,112118,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Dytiscinae,Dytiscini,Dytiscus,,,,Genus
,,,,179,Lioporeus,,,Lioporeus,NA,NA,NA,568825,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Hydroporini,Lioporeus,,,,Genus
,,,,180,Lioporeus pilatei,,,Lioporeus,NA,NA,NA,584568,568825,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Hydroporini,Lioporeus,,Lioporeus pilatei,,Species
,,,,181,Neoporus,,,Neoporus,Neoporus,Neoporus,Dytiscidae,728252,728229,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Hydroporini,Neoporus,,,,Genus
,,,,182,Oreodytes,,,Oreodytes,Oreodytes,Oreodytes,Dytiscidae,112314,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Hydroporini,Oreodytes,,,,Genus
,,,,183,Gyrinidae,,,Gyrinidae,NA,NA,Gyrinidae,112653,109226,Arthropoda,,Insecta,Pterygota,Coleoptera,Adephaga,Gyrinidae,,,,,,,Family
,,,,184,Dineutus,,,Gyrinidae,Dineutus,Dineutus,Gyrinidae,112711,112653,Arthropoda,,Insecta,Pterygota,Coleoptera,Adephaga,Gyrinidae,,,Dineutus,,,,Genus
,,,,185,Dineutus assimilis,,,Gyrinidae,NA,NA,NA,112714,112711,Arthropoda,,Insecta,Pterygota,Coleoptera,Adephaga,Gyrinidae,,,Dineutus,,Dineutus assimilis,,Species
,,,,186,Dineutus ciliatus,,,Gyrinidae,NA,NA,NA,112715,112711,Arthropoda,,Insecta,Pterygota,Coleoptera,Adephaga,Gyrinidae,,,Dineutus,,Dineutus ciliatus,,Species
,,,,187,Dineutus discolor,,,Gyrinidae,NA,NA,NA,112713,112711,Arthropoda,,Insecta,Pterygota,Coleoptera,Adephaga,Gyrinidae,,,Dineutus,,Dineutus discolor,,Species
,,,,188,Dineutus serrulatus,,,Gyrinidae,NA,NA,NA,112717,112711,Arthropoda,,Insecta,Pterygota,Coleoptera,Adephaga,Gyrinidae,,,Dineutus,,Dineutus serrulatus,,Species
,,,,189,Gyrinus,,,Gyrinidae,Gyrinus,Gyrinus,Gyrinidae,112654,112653,Arthropoda,,Insecta,Pterygota,Coleoptera,Adephaga,Gyrinidae,,,Gyrinus,,,,Genus
,,,,190,Gyrinus analis,,,Gyrinidae,NA,NA,NA,112663,112654,Arthropoda,,Insecta,Pterygota,Coleoptera,Adephaga,Gyrinidae,,,Gyrinus,,Gyrinus analis,,Species
,,,,191,Peltodytes,,,Peltodytes,Peltodytes,Peltodytes,Haliplidae,111923,111857,Arthropoda,,Insecta,Pterygota,Coleoptera,Adephaga,Haliplidae,,,Peltodytes,,,,Genus
,,,,192,Chrysomelidae,,,Chrysomelidae,Chrysomelidae,Chrysomelidae,Chrysomelidae,114509,114496,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Chrysomelidae,,,,,,,Family
,,,,193,Donacia,,,Chrysomelidae,NA,NA,NA,114510,114509,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Chrysomelidae,Donaciinae,Donaciini,Donacia,,,,Genus
,,,,194,Curculionidae,,,Curculionidae,Curculionidae,Curculionidae,Curculionidae,114666,114654,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Curculionidae,,,,,,,Family
,,,,195,Auleutes,,,Curculionidae,NA,NA,NA,114875,114666,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Curculionidae,,,Auleutes,,,,Genus
,,,,196,Rhinoncus,,,Curculionidae,NA,NA,NA,188024,114666,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Curculionidae,,,Rhinoncus,,,,Genus
,,,,197,Helichus,,,Dryopidae,Helichus,Helichus,Dryopidae,114006,113999,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Dryopidae,,,Helichus,,,,Genus
,,,,198,Helichus basalis,,,Dryopidae,NA,NA,NA,114011,114006,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Dryopidae,,,Helichus,,Helichus basalis,,Species
,,,,199,Helichus fastigiatus,,,Dryopidae,NA,NA,NA,114013,114006,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Dryopidae,,,Helichus,,Helichus fastigiatus,,Species
,,,,200,Helichus lithophilus,,,Dryopidae,NA,NA,NA,114009,114006,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Dryopidae,,,Helichus,,Helichus lithophilus,,Species
,,,,201,Helichus striatus,,,Dryopidae,NA,NA,NA,114017,114006,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Dryopidae,,,Helichus,,Helichus striatus,,Species
,,,,202,Elmidae,,,Elmidae,NA,NA,Elmidae,114093,113998,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,,,,,Family
,,,,203,Ancyronyx,,,Ancyronyx,Ancyronyx,Ancyronyx,Elmidae,114193,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Ancyronyx,,,,Genus
,,,,204,Ancyronyx variegatus,,,Ancyronyx,Ancyronyx,Ancyronyx,Elmidae,114194,114193,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Ancyronyx,,Ancyronyx variegatus,,Species
,,,,205,Dubiraphia,,,Dubiraphia,Dubiraphia,Dubiraphia,Elmidae,114126,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Dubiraphia,,,,Genus
,,,,206,Dubiraphia bivittata,,,Dubiraphia,NA,NA,NA,114129,114126,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Dubiraphia,,Dubiraphia bivittata,,Species
,,,,207,Dubiraphia minima,,,Dubiraphia,NA,NA,NA,114133,114126,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Dubiraphia,,Dubiraphia minima,,Species
,,,,208,Dubiraphia quadrinotata,,,Dubiraphia,NA,NA,NA,114130,114126,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Dubiraphia,,Dubiraphia quadrinotata,,Species
,,,,209,Macronychus,,,Macronychus,Macronychus,Macronychus,Elmidae,114212,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Macronychus,,,,Genus
,,,,210,Macronychus glabratus,,,Macronychus,Macronychus,Macronychus,Elmidae,114213,114212,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Macronychus,,Macronychus glabratus,,Species
,,,,211,Microcylloepus,,,Microcylloepus,Microcylloepus,Microcylloepus,Elmidae,114146,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Microcylloepus,,,,Genus
,,,,212,Microcylloepus pusillus,,,Microcylloepus,Microcylloepus,Microcylloepus,Elmidae,114147,114146,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Microcylloepus,,Microcylloepus pusillus,,Species
,,,,213,Optioservus,,,Optioservus,Optioservus,Optioservus,Elmidae,114177,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Optioservus,,,,Genus
,,,,214,Optioservus fastiditus,,,Optioservus,Optioservus,Optioservus,Elmidae,114190,114177,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Optioservus,,Optioservus fastiditus,,Species
,,,,215,Optioservus ovalis,,,Optioservus,NA,NA,NA,114185,114177,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Optioservus,,Optioservus ovalis,,Species
,,,,216,Optioservus sandersoni,,,Optioservus,NA,NA,NA,114189,114177,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Optioservus,,Optioservus sandersoni,,Species
,,,,217,Optioservus trivittatus,,,Optioservus,NA,NA,NA,114186,114177,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Optioservus,,Optioservus trivittatus,,Species
,,,,218,Optioservus/Oulimnius,,,Optioservus,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Optioservus/Oulimnius,,,,Genus
,,,,219,Oulimnius,,,Oulimnius,NA,NA,NA,114244,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Oulimnius,,,,Genus
,,,,220,Oulimnius latiusculus,,,Oulimnius,NA,NA,NA,114245,114244,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Oulimnius,,Oulimnius latiusculus,,Species
,,,,221,Promoresia,,,Promoresia,NA,NA,NA,114229,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Promoresia,,,,Genus
,,,,222,Promoresia elegans,,,Promoresia,NA,NA,NA,114230,114229,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Promoresia,,Promoresia elegans,,Species
,,,,223,Promoresia tardella,,,Promoresia,NA,NA,NA,114231,114229,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Promoresia,,Promoresia tardella,,Species
,,,,224,Stenelmis,,,Stenelmis,Stenelmis,Stenelmis,Elmidae,114095,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Stenelmis,,,,Genus
,,,,225,Stenelmis antennalis,,,Stenelmis,NA,NA,NA,114117,114095,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Stenelmis,,Stenelmis antennalis,,Species
,,,,226,Stenelmis bicarinata,,,Stenelmis,NA,NA,NA,114100,114095,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Stenelmis,,Stenelmis bicarinata,,Species
,,,,227,Stenelmis concinna,,,Stenelmis,NA,NA,NA,114101,114095,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Stenelmis,,Stenelmis concinna,,Species
,,,,228,Stenelmis crenata,,,Stenelmis,Stenelmis,Stenelmis,Elmidae,114102,114095,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Stenelmis,,Stenelmis crenata,,Species
,,,,229,Stenelmis decorata,,,Stenelmis,NA,NA,NA,114104,114095,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Stenelmis,,Stenelmis decorata,,Species
,,,,230,Stenelmis grossa,,,Stenelmis,NA,NA,NA,114122,114095,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Stenelmis,,Stenelmis grossa,,Species
,,,,231,Stenelmis lateralis,,,Stenelmis,NA,NA,NA,114107,114095,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Stenelmis,,Stenelmis lateralis,,Species
,,,,232,Stenelmis mera,,,Stenelmis,NA,NA,NA,114109,114095,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Stenelmis,,Stenelmis mera,,Species
,,,,233,Stenelmis mirabilis,,,Stenelmis,NA,NA,NA,114110,114095,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Stenelmis,,Stenelmis mirabilis,,Species
,,,,234,Stenelmis morsei,,,Stenelmis,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Stenelmis,,Stenelmis morsei,,Species
,,,,235,Stenelmis musgravei,,,Stenelmis,NA,NA,NA,114111,114095,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Stenelmis,,Stenelmis musgravei,,Species
,,,,236,Stenelmis sandersoni,,,Stenelmis,NA,NA,NA,114112,114095,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Stenelmis,,Stenelmis sandersoni,,Species
,,,,237,Stenelmis sexlineata,,,Stenelmis,NA,NA,NA,114113,114095,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Stenelmis,,Stenelmis sexlineata,,Species
,,,,238,Stenelmis xylonastis,,,Stenelmis,NA,NA,NA,193730,114095,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Stenelmis,,xylonastis,,Species
,,,,239,Helophorus,,,Helophorus,Helophorus,Helophorus,Helophoridae,113106,112811,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Helophoridae,,,Helophorus,,,,Genus
,,,,240,Heteroceridae,,,Heteroceridae,NA,NA,NA,114262,113998,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Heteroceridae,,,,,,,Family
,,,,241,Hydraena,,,Hydraena,Hydraena,Hydraena,Hydraenidae,112757,112756,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydraenidae,,,Hydraena,,,,Genus
,,,,242,Ochthebius,,,Ochthebius,Ochthebius,Ochthebius,Hydraenidae,112777,112756,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydraenidae,,,Ochthebius,,,,Genus
,,,,243,Hydrophilidae,,,Hydrophilidae,NA,NA,Hydrophilidae,112811,112752,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydrophilidae,,,,,,,Family
,,,,244,Anacaena,,,Anacaena,Anacaena,Anacaena,Hydrophilidae,112878,112811,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydrophilidae,Hydrophilinae,Anacaenini,Anacaena,,,,Genus
,,,,245,Berosus,,,Berosus,Berosus,Berosus,Hydrophilidae,112812,112811,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydrophilidae,Hydrophilinae,Berosini,Berosus,,,,Genus
,,,,246,Cymbiodyta,,,Cymbiodyta,Cymbiodyta,Cymbiodyta,Hydrophilidae,113017,112811,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydrophilidae,Hydrophilinae,Hydrophilini,Cymbiodyta,,,,Genus
,,,,247,Enochrus,,,Enochrus,Enochrus,Enochrus,Hydrophilidae,112973,112811,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydrophilidae,Hydrophilinae,Hydrophilini,Enochrus,,,,Genus
,,,,248,Helochares,,,Helochares,NA,NA,NA,113150,112811,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydrophilidae,Hydrophilinae,Hydrophilini,Helochares,,,,Genus
,,,,249,Hydrobiomorpha,,,Hydrobiomorpha,NA,NA,NA,113244,112811,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydrophilidae,Hydrophilinae,Hydrophilini,Hydrobiomorpha,,,,Genus
,,,,250,Laccobius,,,Laccobius,Laccobius,Laccobius,Hydrophilidae,112858,112811,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydrophilidae,Hydrophilinae,Laccobiini,Laccobius,,,,Genus
,,,,251,Paracymus,,,Paracymus,Paracymus,Paracymus,Hydrophilidae,112909,112811,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydrophilidae,Hydrophilinae,Anacaenini,Paracymus,,,,Genus
,,,,252,Sperchopsis,,,Sperchopsis,Sperchopsis,Sperchopsis,Hydrophilidae,112931,112811,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydrophilidae,Hydrophilinae,Sperchopsini,Sperchopsis,,,,Genus
,,,,253,Sperchopsis tessellatus,,,Sperchopsis,NA,NA,NA,112932,112931,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydrophilidae,,,Sperchopsis,,Sperchopsis tessellatus,,Species
,,,,254,Tropisternus,,,Tropisternus,Tropisternus,Tropisternus,Hydrophilidae,112938,112811,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydrophilidae,Hydrophilinae,Hydrophilini,Tropisternus,,,,Genus
,,,,255,Lutrochus,,,Lutrochidae,NA,NA,NA,114037,114030,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Lutrochidae,,,Lutrochus,,,,Genus
,,,,256,Lutrochus laticeps,,,Lutrochidae,NA,NA,NA,114038,114037,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Lutrochidae,,,Lutrochus,,Lutrochus laticeps,,Species
,,,,257,Psephenidae,,,Psephenidae,NA,NA,NA,114069,113998,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Psephenidae,,,,,,,Family
,,,,258,Ectopria,,,Ectopria,Ectopria,Ectopria,Psephenidae,114087,114069,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Psephenidae,Eubriinae,,Ectopria,,,,Genus
,,,,259,Ectopria nervosa,,,Ectopria,NA,NA,NA,114088,114087,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Psephenidae,Eubriinae,,Ectopria,,Ectopria nervosa,,Species
,,,,260,Psephenus,,,Psephenus,NA,NA,NA,114070,114069,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Psephenidae,Psepheninae,,Psephenus,,,,Genus
,,,,261,Psephenus herricki,,,Psephenus,NA,NA,NA,114072,114070,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Psephenidae,Psepheninae,,Psephenus,,Psephenus herricki,,Species
,,,,262,Anchytarsus,,,Ptilodactylidae,NA,NA,NA,114667,114666,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Ptilodactylidae,Anchytarsinae,,Anchytarsus,,,,Genus
,,,,263,Anchytarsus bicolor,,,Ptilodactylidae,NA,NA,NA,114668,114667,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Ptilodactylidae,Anchytarsinae,,Anchytarsus,,Anchytarsus bicolor,,Species
,,,,264,Scirtidae,,,Scirtidae,NA,NA,Scirtidae,113924,678306,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Scirtidae,,,,,,,Family
,,,,265,Staphylinidae,,,Staphylinidae,NA,NA,Staphylinidae,113265,113264,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Staphylinidae,,,,,,,Family
,,,,266,Aleocharinae,,,Staphylinidae,NA,NA,NA,678470,113265,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Staphylinidae,Aleocharinae,,,,,,Subfamily
,,,,267,Stenus,,,Stenus,Stenus,Stenus,Staphylinidae,113576,113265,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Staphylinidae,Steninae,,Stenus,,,,Genus
