Taxon_Group,Taxon_orig,NonTarget,Rationale,BenTaxaID,FinalID,OTU_BCG,OTU_IBI,OTU_Final,OTU_Lowest,OTU_Genus,OTU_Family,TSN,ParTSN,Phylum,SubPhylum,Class,SubClass,Order,SubOrder,Family,SubFamily,Tribe,Genus,SubGenus,Species,Variety,Rank
,,,MN Access db,120,Sperchonida,Acari,Acari,Acari,NA,NA,NA,,,Arthropoda,,Arachnida,Acarina,Trombidiformes,Prostigmata,Sperchontidae,,,,,,,Family
,,,MN Access db,121,Sperchonopsis,Acari,Acari,Acari,NA,NA,NA,83029,83005,Arthropoda,,Arachnida,Acarina,Trombidiformes,Prostigmata,Sperchontidae,,,Sperchonopsis,,,,Genus
,,,MN Access db,122,Torrenticola,Acari,Acari,Acari,NA,NA,NA,83254,83249,Arthropoda,,Arachnida,Acarina,Trombidiformes,Prostigmata,Torrenticolidae,,,Torrenticola,,,,Genus
,,,MN Access db,123,Koenikea,Acari,Acari,Acari,NA,NA,NA,83093,83072,Arthropoda,,Arachnida,Acarina,Trombidiformes,Prostigmata,Unionicolidae,,,Koenikea,,,,Genus
,,,MN Access db,124,Neumania,Acari,Acari,Acari,NA,NA,NA,83103,83072,Arthropoda,,Arachnida,Acarina,Trombidiformes,Prostigmata,Unionicolidae,,,Neumania,,,,Genus
,,,MN Access db,125,Unionicola,Acari,Acari,Acari,NA,NA,NA,83073,83072,Arthropoda,,Arachnida,Acarina,Trombidiformes,Prostigmata,Unionicolidae,,,Unionicola,,,,Genus
,,,MN Access db,126,Collembola,Collembola,Collembola,Collembola,Collembola,Collembola,Collembola,99237,563886,Arthropoda,Hexapoda,Entognatha,,Collembola,,,,,,,,,Order
,,,MN Access db,127,Coleoptera,,,,NA,NA,NA,109216,563890,Arthropoda,,Insecta,Pterygota,Coleoptera,,Coleoptera,,,,,,,Order
,,,MN Access db,128,Listronotus,,,Curculionidae,Curculionidae,Curculionidae,Curculionidae,114690,114666,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Curculionidae,,,Listronotus,,,,Genus
,,,MN Access db,129,Postelichus,,,Dryopidae,NA,NA,NA,193691,113999,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Dryopidae,,,Postelichus,,,,Genus
,,,MN Access db,130,Heterosternuta,,,Heterosternuta,Heterosternuta,Heterosternuta,Dytiscidae,728249,728229,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Hydroporini,Heterosternuta,,,,Genus
,,,MN Access db,131,Acilius,,,Acilius,Acilius,Acilius,Dytiscidae,112074,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Dytiscinae,Acyliini,Acilius,,,,Genus
,,,MN Access db,132,Bidessonotus,,,Bidessonotus,NA,NA,NA,112319,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Bidessini,Bidessonotus,,,,Genus
,,,MN Access db,133,Celina,,,Celina,NA,NA,NA,112136,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Methlini,Celina,,,,Genus
,,,MN Access db,134,Copelatus,,,Copelatus,NA,NA,NA,112561,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Copelatinae,Copelatini,Copelatus,,,,Genus
,,,MN Access db,135,Coptotomus,,,Coptotomus,Coptotomus,Coptotomus,Dytiscidae,112371,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Coptotiminae,Coptotimini,Coptotomus,,,,Genus
,,,MN Access db,136,Deronectes,,,Deronectes,NA,NA,NA,112153,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Hydroporini,Deronectes,,,,Genus
,,,MN Access db,137,Desmopachria,,,Desmopachria,Desmopachria,Desmopachria,Dytiscidae,112145,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Hyphydrini,Desmopachria,,,,Genus
,,,MN Access db,138,Hydaticus,,,Hydaticus,Hydaticus,Hydaticus,Dytiscidae,112172,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Dytiscinae,Hydaticini,Hydaticus,,,,Genus
,,,MN Access db,139,Hydrocolus,,,Hydrocolus,NA,NA,NA,728250,728229,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Hydroporini,Hydrocolus,,,,Genus
,,,MN Access db,140,Hydroporus,,,Hydroporus,Hydroporus,Hydroporus,Dytiscidae,112390,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Hydroporini,Hydroporus,,,,Genus
,,,MN Access db,141,Hydroporus ouachitus,,,Hydroporus,NA,NA,NA,,,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,,,Hydroporus,,Hydroporus ouachitus,,Species
,,,MN Access db,142,Hydroporus/Hygrotus,,,Dytiscidae,NA,NA,NA,,,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,,,Hydroporus/Hygrotus,,,,Genus
,,,MN Access db,143,Hygrotus,,,Hygrotus,Hygrotus,Hygrotus,Dytiscidae,112200,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Hygrotini,Hygrotus,,,,Genus
,,,MN Access db,144,Ilybius,,,Ilybius,Ilybius,Ilybius,Dytiscidae,112181,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Agabinae,Agabini,Ilybius,,,,Genus
,,,MN Access db,145,Laccophilus,,,Laccophilus,Laccophilus,Laccophilus,Dytiscidae,112278,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Laccophilinae,Laccophilini,Laccophilus,,,,Genus
,,,MN Access db,146,Liodessus,,,Liodessus,Liodessus,Liodessus,Dytiscidae,112580,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Bidessini,Liodessus,,,,Genus
,,,MN Access db,147,Neobidessus,,,Neobidessus,NA,NA,NA,112590,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Bidessini,Neobidessus,,,,Genus
,,,MN Access db,148,Rhantus,,,Rhantus,NA,NA,NA,112086,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Colymbetinae,Colymbetini,Rhantus,,,,Genus
,,,MN Access db,149,Thermonectus,,,Thermonectus,NA,NA,NA,112109,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Dytiscinae,Acyliini,Thermonectus,,,,Genus
,,,MN Access db,150,Uvarus,,,Uvarus,Uvarus,Uvarus,Dytiscidae,112575,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Bidessini,Uvarus,,,,Genus
,,,MN Access db,151,Hydroporini,,,Hydroporini,NA,NA,NA,728229,678402,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Hydroporini,,,,,Tribe
,,,MN Access db,152,Hydroporinae,,,Dytiscidae,NA,NA,NA,678402,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,,,,,,Subfamily
,,,MN Access db,153,Hexacylloepus,,,Hexacylloepus,NA,NA,NA,114223,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,,Elmidae,,,Hexacylloepus,,,,Genus
,,,MN Access db,154,Cylloepus,,,Cylloepus,NA,NA,NA,114208,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,,Elmidae,,,Cylloepus,,,,Genus
,,,MN Access db,155,Cleptelmis,,,Cleptelmis,NA,NA,NA,114164,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,,Elmidae,,,Cleptelmis,,,,Genus
,,,MN Access db,156,Gonielmis,,,Gonielmis,NA,NA,NA,114216,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,,Elmidae,,,Gonielmis,,,,Genus
,,,MN Access db,157,Heterelmis,,,Heterelmis,NA,NA,NA,114237,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,,Elmidae,,,Heterelmis,,,,Genus
,,,MN Access db,158,Heterlimnius,,,Heterlimnius,NA,NA,NA,114167,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,,Elmidae,,,Heterlimnius,,,,Genus
,,,MN Access db,159,Neocylloepus,,,Neocylloepus,NA,NA,NA,114253,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,,Elmidae,,,Neocylloepus,,,,Genus
,,,MN Access db,160,Neoelmis,,,Neoelmis,NA,NA,NA,114232,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,,Elmidae,,,Neoelmis,,,,Genus
,,,MN Access db,161,Ordobrevia,,,Ordobrevia,NA,NA,NA,114235,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,,Elmidae,,,Ordobrevia,,,,Genus
,,,MN Access db,162,Zaitzevia,,,Zaitzevia,NA,NA,NA,114205,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,,Elmidae,,,Zaitzevia,,,,Genus
,,,MN Access db,163,Gyretes,,,Gyrinidae,NA,NA,NA,112706,112653,Arthropoda,,Insecta,Pterygota,Coleoptera,Adephaga,Gyrinidae,,,Gyretes,,,,Genus
,,,MN Access db,164,Haliplidae,,,NA,NA,NA,Haliplidae,111857,109226,Arthropoda,,Insecta,Pterygota,Coleoptera,Adephaga,Haliplidae,,,,,,,Family
,,,MN Access db,165,Haliplus,,,Haliplus,Haliplus,Haliplus,Haliplidae,111858,111857,Arthropoda,,Insecta,Pterygota,Coleoptera,Adephaga,Haliplidae,,,Haliplus,,,,Genus
,,,MN Access db,166,Neoheterocerus,,,Heteroceridae,NA,NA,NA,114263,114262,Arthropoda,,Insecta,Pterygota,Coleoptera,,Heteroceridae,,,Neoheterocerus,,,,Genus
,,,MN Access db,167,Hydraenidae,,,Hydraenidae,NA,NA,Hydraenidae,112756,112752,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydraenidae,,,,,,,Family
,,,MN Access db,168,Hydrochus,,,Hydrochidae,Hydrochus,Hydrochus,Hydrochidae,113166,112811,Arthropoda,,Insecta,Pterygota,Coleoptera,,Hydrochidae,,,Hydrochus,,,,Genus
,,,MN Access db,169,Hydrobius,,,Hydrobius,Hydrobius,Hydrobius,Hydrophilidae,113196,112811,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydrophilidae,Hydrophilinae,Hydrophilini,Hydrobius,,,,Genus
,,,MN Access db,170,Hydrocanthus,,,Hydrocanthus,NA,NA,NA,112623,112606,Arthropoda,,Insecta,Pterygota,Coleoptera,,Noteridae,Noterinae,,Hydrocanthus,,,,Genus
,,,MN Access db,171,Suphisellus,,,Suphisellus,NA,NA,NA,112607,112606,Arthropoda,,Insecta,Pterygota,Coleoptera,,Noteridae,Noterinae,,Suphisellus,,,,Genus
,,,MN Access db,172,Ptilodactylidae,,,Ptilodactylidae,NA,NA,NA,114265,113998,Arthropoda,,Insecta,Pterygota,Coleoptera,,Ptilodactylidae,,,,,,,Family
,,,MN Access db,173,Cyphon,,,Cyphon,Cyphon,Cyphon,Scirtidae,113948,113923,Arthropoda,,Insecta,Pterygota,Coleoptera,,Scirtidae,,,Cyphon,,,,Genus
,,,MN Access db,174,Scirtes,,,Scirtes,Scirtes,Scirtes,Scirtidae,113929,113923,Arthropoda,,Insecta,Pterygota,Coleoptera,,Scirtidae,,,Scirtes,,,,Genus
,,,MN Access db,175,Pontomalota,,,Pontomalota,NA,NA,NA,113282,113265,Arthropoda,,Insecta,Pterygota,Coleoptera,,Staphylinidae,Aleocharinae,Athetini,Pontomalota,,,,Genus
,,,MN Access db,176,Carabidae,,,Carabidae,NA,NA,NA,109234,109226,Arthropoda,,Insecta,Pterygota,Coleoptera,Adephaga,Carabidae,,,,,,,Family
,,,MN Access db,177,Dytiscidae,,,Dytiscidae,NA,NA,Dytiscidae,111963,109226,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,,,,,,,Family
,,,MN Access db,178,Dytiscus,,,Dytiscus,Dytiscus,Dytiscus,Dytiscidae,112118,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Dytiscinae,Dytiscini,Dytiscus,,,,Genus
,,,MN Access db,179,Lioporeus,,,Lioporeus,NA,NA,NA,568825,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Hydroporini,Lioporeus,,,,Genus
,,,MN Access db,180,Lioporeus pilatei,,,Lioporeus,NA,NA,NA,584568,568825,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Hydroporini,Lioporeus,,Lioporeus pilatei,,Species
,,,MN Access db,181,Neoporus,,,Neoporus,Neoporus,Neoporus,Dytiscidae,728252,728229,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Hydroporini,Neoporus,,,,Genus
,,,MN Access db,182,Oreodytes,,,Oreodytes,Oreodytes,Oreodytes,Dytiscidae,112314,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Hydroporini,Oreodytes,,,,Genus
,,,MN Access db,183,Gyrinidae,,,Gyrinidae,NA,NA,Gyrinidae,112653,109226,Arthropoda,,Insecta,Pterygota,Coleoptera,Adephaga,Gyrinidae,,,,,,,Family
,,,MN Access db,184,Dineutus,,,Gyrinidae,Dineutus,Dineutus,Gyrinidae,112711,112653,Arthropoda,,Insecta,Pterygota,Coleoptera,Adephaga,Gyrinidae,,,Dineutus,,,,Genus
,,,MN Access db,185,Dineutus assimilis,,,Gyrinidae,NA,NA,NA,112714,112711,Arthropoda,,Insecta,Pterygota,Coleoptera,Adephaga,Gyrinidae,,,Dineutus,,Dineutus assimilis,,Species
,,,MN Access db,186,Dineutus ciliatus,,,Gyrinidae,NA,NA,NA,112715,112711,Arthropoda,,Insecta,Pterygota,Coleoptera,Adephaga,Gyrinidae,,,Dineutus,,Dineutus ciliatus,,Species
,,,MN Access db,187,Dineutus discolor,,,Gyrinidae,NA,NA,NA,112713,112711,Arthropoda,,Insecta,Pterygota,Coleoptera,Adephaga,Gyrinidae,,,Dineutus,,Dineutus discolor,,Species
,,,MN Access db,188,Dineutus serrulatus,,,Gyrinidae,NA,NA,NA,112717,112711,Arthropoda,,Insecta,Pterygota,Coleoptera,Adephaga,Gyrinidae,,,Dineutus,,Dineutus serrulatus,,Species
,,,MN Access db,189,Gyrinus,,,Gyrinidae,Gyrinus,Gyrinus,Gyrinidae,112654,112653,Arthropoda,,Insecta,Pterygota,Coleoptera,Adephaga,Gyrinidae,,,Gyrinus,,,,Genus
,,,MN Access db,190,Gyrinus analis,,,Gyrinidae,NA,NA,NA,112663,112654,Arthropoda,,Insecta,Pterygota,Coleoptera,Adephaga,Gyrinidae,,,Gyrinus,,Gyrinus analis,,Species
,,,MN Access db,191,Peltodytes,,,Peltodytes,Peltodytes,Peltodytes,Haliplidae,111923,111857,Arthropoda,,Insecta,Pterygota,Coleoptera,Adephaga,Haliplidae,,,Peltodytes,,,,Genus
,,,MN Access db,192,Chrysomelidae,,,Chrysomelidae,Chrysomelidae,Chrysomelidae,Chrysomelidae,114509,114496,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Chrysomelidae,,,,,,,Family
,,,MN Access db,193,Donacia,,,Chrysomelidae,NA,NA,NA,114510,114509,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Chrysomelidae,Donaciinae,Donaciini,Donacia,,,,Genus
,,,MN Access db,194,Curculionidae,,,Curculionidae,Curculionidae,Curculionidae,Curculionidae,114666,114654,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Curculionidae,,,,,,,Family
,,,MN Access db,195,Auleutes,,,Curculionidae,NA,NA,NA,114875,114666,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Curculionidae,,,Auleutes,,,,Genus
,,,MN Access db,196,Rhinoncus,,,Curculionidae,NA,NA,NA,188024,114666,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Curculionidae,,,Rhinoncus,,,,Genus
,,,MN Access db,197,Helichus,,,Dryopidae,Helichus,Helichus,Dryopidae,114006,113999,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Dryopidae,,,Helichus,,,,Genus
,,,MN Access db,198,Helichus basalis,,,Dryopidae,NA,NA,NA,114011,114006,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Dryopidae,,,Helichus,,Helichus basalis,,Species
,,,MN Access db,199,Helichus fastigiatus,,,Dryopidae,NA,NA,NA,114013,114006,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Dryopidae,,,Helichus,,Helichus fastigiatus,,Species
,,,MN Access db,200,Helichus lithophilus,,,Dryopidae,NA,NA,NA,114009,114006,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Dryopidae,,,Helichus,,Helichus lithophilus,,Species
,,,MN Access db,201,Helichus striatus,,,Dryopidae,NA,NA,NA,114017,114006,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Dryopidae,,,Helichus,,Helichus striatus,,Species
,,,MN Access db,202,Elmidae,,,Elmidae,NA,NA,Elmidae,114093,113998,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,,,,,Family
,,,MN Access db,203,Ancyronyx,,,Ancyronyx,Ancyronyx,Ancyronyx,Elmidae,114193,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Ancyronyx,,,,Genus
,,,MN Access db,204,Ancyronyx variegatus,,,Ancyronyx,Ancyronyx,Ancyronyx,Elmidae,114194,114193,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Ancyronyx,,Ancyronyx variegatus,,Species
,,,MN Access db,205,Dubiraphia,,,Dubiraphia,Dubiraphia,Dubiraphia,Elmidae,114126,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Dubiraphia,,,,Genus
,,,MN Access db,206,Dubiraphia bivittata,,,Dubiraphia,NA,NA,NA,114129,114126,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Dubiraphia,,Dubiraphia bivittata,,Species
,,,MN Access db,207,Dubiraphia minima,,,Dubiraphia,NA,NA,NA,114133,114126,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Dubiraphia,,Dubiraphia minima,,Species
,,,MN Access db,208,Dubiraphia quadrinotata,,,Dubiraphia,NA,NA,NA,114130,114126,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Dubiraphia,,Dubiraphia quadrinotata,,Species
,,,MN Access db,209,Macronychus,,,Macronychus,Macronychus,Macronychus,Elmidae,114212,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Macronychus,,,,Genus
,,,MN Access db,210,Macronychus glabratus,,,Macronychus,Macronychus,Macronychus,Elmidae,114213,114212,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Macronychus,,Macronychus glabratus,,Species
,,,MN Access db,211,Microcylloepus,,,Microcylloepus,Microcylloepus,Microcylloepus,Elmidae,114146,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Microcylloepus,,,,Genus
,,,MN Access db,212,Microcylloepus pusillus,,,Microcylloepus,Microcylloepus,Microcylloepus,Elmidae,114147,114146,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Microcylloepus,,Microcylloepus pusillus,,Species
,,,MN Access db,213,Optioservus,,,Optioservus,Optioservus,Optioservus,Elmidae,114177,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Optioservus,,,,Genus
,,,MN Access db,214,Optioservus fastiditus,,,Optioservus,Optioservus,Optioservus,Elmidae,114190,114177,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Optioservus,,Optioservus fastiditus,,Species
,,,MN Access db,215,Optioservus ovalis,,,Optioservus,NA,NA,NA,114185,114177,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Optioservus,,Optioservus ovalis,,Species
,,,MN Access db,216,Optioservus sandersoni,,,Optioservus,NA,NA,NA,114189,114177,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Optioservus,,Optioservus sandersoni,,Species
,,,MN Access db,217,Optioservus trivittatus,,,Optioservus,NA,NA,NA,114186,114177,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Optioservus,,Optioservus trivittatus,,Species
,,,MN Access db,218,Optioservus/Oulimnius,,,Optioservus,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Optioservus/Oulimnius,,,,Genus
,,,MN Access db,219,Oulimnius,,,Oulimnius,NA,NA,NA,114244,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Oulimnius,,,,Genus
,,,MN Access db,220,Oulimnius latiusculus,,,Oulimnius,NA,NA,NA,114245,114244,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Oulimnius,,Oulimnius latiusculus,,Species
,,,MN Access db,221,Promoresia,,,Promoresia,NA,NA,NA,114229,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Promoresia,,,,Genus
,,,MN Access db,222,Promoresia elegans,,,Promoresia,NA,NA,NA,114230,114229,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Promoresia,,Promoresia elegans,,Species
,,,MN Access db,223,Promoresia tardella,,,Promoresia,NA,NA,NA,114231,114229,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Promoresia,,Promoresia tardella,,Species
,,,MN Access db,224,Stenelmis,,,Stenelmis,Stenelmis,Stenelmis,Elmidae,114095,114093,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Stenelmis,,,,Genus
,,,MN Access db,225,Stenelmis antennalis,,,Stenelmis,NA,NA,NA,114117,114095,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Stenelmis,,Stenelmis antennalis,,Species
,,,MN Access db,226,Stenelmis bicarinata,,,Stenelmis,NA,NA,NA,114100,114095,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Stenelmis,,Stenelmis bicarinata,,Species
,,,MN Access db,227,Stenelmis concinna,,,Stenelmis,NA,NA,NA,114101,114095,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Stenelmis,,Stenelmis concinna,,Species
,,,MN Access db,228,Stenelmis crenata,,,Stenelmis,Stenelmis,Stenelmis,Elmidae,114102,114095,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Stenelmis,,Stenelmis crenata,,Species
,,,MN Access db,229,Stenelmis decorata,,,Stenelmis,NA,NA,NA,114104,114095,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Stenelmis,,Stenelmis decorata,,Species
,,,MN Access db,230,Stenelmis grossa,,,Stenelmis,NA,NA,NA,114122,114095,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Stenelmis,,Stenelmis grossa,,Species
,,,MN Access db,231,Stenelmis lateralis,,,Stenelmis,NA,NA,NA,114107,114095,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Stenelmis,,Stenelmis lateralis,,Species
,,,MN Access db,232,Stenelmis mera,,,Stenelmis,NA,NA,NA,114109,114095,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Stenelmis,,Stenelmis mera,,Species
,,,MN Access db,233,Stenelmis mirabilis,,,Stenelmis,NA,NA,NA,114110,114095,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Stenelmis,,Stenelmis mirabilis,,Species
,,,MN Access db,234,Stenelmis morsei,,,Stenelmis,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Stenelmis,,Stenelmis morsei,,Species
,,,MN Access db,235,Stenelmis musgravei,,,Stenelmis,NA,NA,NA,114111,114095,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Stenelmis,,Stenelmis musgravei,,Species
,,,MN Access db,236,Stenelmis sandersoni,,,Stenelmis,NA,NA,NA,114112,114095,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Stenelmis,,Stenelmis sandersoni,,Species
,,,MN Access db,237,Stenelmis sexlineata,,,Stenelmis,NA,NA,NA,114113,114095,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Stenelmis,,Stenelmis sexlineata,,Species
,,,MN Access db,238,Stenelmis xylonastis,,,Stenelmis,NA,NA,NA,193730,114095,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Stenelmis,,xylonastis,,Species
,,,MN Access db,239,Helophorus,,,Helophorus,Helophorus,Helophorus,Helophoridae,113106,112811,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Helophoridae,,,Helophorus,,,,Genus
,,,MN Access db,240,Heteroceridae,,,Heteroceridae,NA,NA,NA,114262,113998,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Heteroceridae,,,,,,,Family
,,,MN Access db,241,Hydraena,,,Hydraena,Hydraena,Hydraena,Hydraenidae,112757,112756,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydraenidae,,,Hydraena,,,,Genus
,,,MN Access db,242,Ochthebius,,,Ochthebius,Ochthebius,Ochthebius,Hydraenidae,112777,112756,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydraenidae,,,Ochthebius,,,,Genus
,,,MN Access db,243,Hydrophilidae,,,Hydrophilidae,NA,NA,Hydrophilidae,112811,112752,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydrophilidae,,,,,,,Family
,,,MN Access db,244,Anacaena,,,Anacaena,Anacaena,Anacaena,Hydrophilidae,112878,112811,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydrophilidae,Hydrophilinae,Anacaenini,Anacaena,,,,Genus
,,,MN Access db,245,Berosus,,,Berosus,Berosus,Berosus,Hydrophilidae,112812,112811,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydrophilidae,Hydrophilinae,Berosini,Berosus,,,,Genus
,,,MN Access db,246,Cymbiodyta,,,Cymbiodyta,Cymbiodyta,Cymbiodyta,Hydrophilidae,113017,112811,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydrophilidae,Hydrophilinae,Hydrophilini,Cymbiodyta,,,,Genus
