Taxon_Group,BenTaxaID,FinalID,TSN,ParTSN,Phylum,SubPhylum,Class,SubClass,Order,SubOrder,Family,SubFamily,Tribe,Genus,SubGenus,Species,Variety,Rank,TolVal,TolValSource,FFG,FFGSource,Habit,HabitSource,InBenthics,AdminCheck,DateNameRevised,EnterDate,Comments,Terrestrial,BCG_Attr,data_MN,BCG_Attr_NLF,BCG_Attr_Driftless,BCG_Attr_MN,BCG_Attr_GP,BCG_Attr_RR,BCG_Cool_8,BCG_Cold_9
,805,Stenacron,100713,100504,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Stenacron,,,,Genus,4,WSA,CG,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,3,TRUE,4,3,4,4,4,5,5
,806,Stenacron gildersleevei,100740,100713,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Stenacron,,Stenacron gildersleevei,,Species,,WSA,,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,807,Stenacron interpunctatum,100714,100713,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Stenacron,,Stenacron interpunctatum,,Species,6,WSA,CG,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,4,FALSE,4,,,,,5,x
,808,Stenacron minnetonka,100742,100713,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Stenacron,,Stenacron minnetonka,,Species,,WSA,,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,809,Stenacron pallidum,100736,100713,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Stenacron,,Stenacron pallidum,,Species,,RBP2 1999 (NC),CG,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,810,Stenacron/Stenonema,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Stenacron/Stenonema,,,,Genus,,WSA,,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,811,Stenonema,100507,100504,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Stenonema,,,,Genus,3,WSA,SC,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,4,TRUE,4,4,4,4,4,4,4
,812,Stenonema bednariki,609618,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Stenonema,,bednariki,,Species,,WSA,,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,813,Stenonema exiguum,100514,100507,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Stenonema,,exiguum,,Species,2,WSA,CG,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,814,Stenonema femoratum,100516,100507,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Stenonema,,femoratum,,Species,4,WSA,SC,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,4,x
,815,Stenonema ithaca,100527,100507,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Stenonema,,ithaca,,Species,4,WSA,SC,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,816,Stenonema mediopunctatum,100530,100507,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Stenonema,,mediopunctatum,,Species,3,WSA,SC,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,817,Stenonema meririvulanum,100531,100507,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Stenonema,,meririvulanum,,Species,1,WSA,SC,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,818,Stenonema mexicanum,100553,100507,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Stenonema,,mexicanum,,Species,4,USEPA 1990 Draft,,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,819,Stenonema modestum,100532,100507,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Stenonema,,modestum,,Species,3,WSA,SC,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,820,Stenonema modestum/smithae,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Stenonema,,modestum/smithae,,Species,,WSA,,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,821,Stenonema pulchellum,100509,100507,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Stenonema,,pulchellum,,Species,3,WSA,SC,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,822,Stenonema smithae,100541,100507,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Stenonema,,smithae,,Species,4,WSA,CG,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,823,Stenonema terminatum,100542,100507,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Stenonema,,terminatum,,Species,4,WSA,SC,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,824,Stenonema vicarium,100548,100507,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Stenonema,,vicarium,,Species,3,WSA,SC,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,,,4,4,,
,825,Maccaffertium,697957,100504,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Stenonema,Maccaffertium,,,SubGenus,,WSA,,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,,,4,4,4,4
,826,Isonychia,101041,101029,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Isonychiidae,,,Isonychia,,,,Genus,2,WSA,CF,WSA,SW,WSA,,FALSE,,2006-01-17,WSA,FALSE,3,TRUE,4,3,4,3,3,3,3
,827,Isonychia bicolor,101045,101041,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Isonychiidae,,,Isonychia,,Isonychia bicolor,,Species,2,USEPA 1990 Draft,CG,USEPA 1990 Draft,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,828,Isonychia rufa,101057,101041,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Isonychiidae,,,Isonychia,,Isonychia rufa,,Species,,WSA,,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,829,Hemiptera,103359,563890,Arthropoda,,Insecta,Pterygota,Hemiptera,,,,,,,,,Order,,WSA,PR,WSA,CB,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,,,x,x,x,x
,830,Belostomatidae,103683,103358,Arthropoda,,Insecta,Pterygota,Hemiptera,,Belostomatidae,,,,,,,Family,5,WSA,PR,WSA,CB,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,,4,4,4,,
,831,Abedus,103717,103683,Arthropoda,,Insecta,Pterygota,Hemiptera,,Belostomatidae,,,Abedus,,,,Genus,,WSA,"CF,CG,PR",WSA,CB,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,832,Belostoma,103684,103683,Arthropoda,,Insecta,Pterygota,Hemiptera,,Belostomatidae,Belostomatinae,,Belostoma,,,,Genus,10,WSA,PR,WSA,CB,WSA,,FALSE,,2006-01-17,WSA,FALSE,4,TRUE,5,4,4,4,4,4,4
,833,Belostoma lutarium,103687,103684,Arthropoda,,Insecta,Pterygota,Hemiptera,,Belostomatidae,Belostomatinae,,Belostoma,,Belostoma lutarium,,Species,,WSA,PR,RBP2 1999,cb,RBP2 1999,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,834,Hydrometra,103939,103938,Arthropoda,,Insecta,Pterygota,Hemiptera,,Hydrometridae,Hydrometrinae,,Hydrometra,,,,Genus,,WSA,PR,RBP2 1999,SK,WSA,,FALSE,,2006-01-17,WSA,FALSE,4,TRUE,,4,,x,x,,
,835,Neoplea,103603,103602,Arthropoda,,Insecta,Pterygota,Hemiptera,,Pleidae,,,Neoplea,,,,Genus,,WSA,PR,WSA,SW,WSA,,FALSE,,2006-01-17,WSA,FALSE,4,TRUE,,4,4,4,4,4,4
,836,Heteroptera,103358,100500,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,,,,,,,,SubOrder,,WSA,,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,837,Corixidae,103364,103358,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Corixidae,,,,,,,Family,8,WSA,PR,WSA,SW,WSA,,FALSE,,2006-01-17,WSA,FALSE,5,TRUE,5,,5,5,5,5,5
,838,Hesperocorixa,103444,103364,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Corixidae,Corixinae,Corixini,Hesperocorixa,,,,Genus,5,USEPA 1990 Draft,PI,WSA,SW,WSA,,FALSE,,2006-01-17,WSA,FALSE,4,TRUE,,4,,5,5,5,5
,839,Palmacorixa,103491,103364,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Corixidae,Corixinae,Corixini,Palmacorixa,,,,Genus,6,WSA,PR,WSA,SW,WSA,,FALSE,,2006-01-17,WSA,FALSE,4,TRUE,,4,,5,5,5,5
,840,Sigara,103369,103364,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Corixidae,Corixinae,Corixini,Sigara,,,,Genus,9,RBP2 1999 (MACS),PI,WSA,SW,WSA,,FALSE,,2006-01-17,WSA,FALSE,4,TRUE,5,4,,4,5,5,5
,841,Trichocorixa,103423,103364,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Corixidae,Corixinae,Corixini,Trichocorixa,,,,Genus,8,WSA,PR,WSA,SW,WSA,,FALSE,,2006-01-17,WSA,FALSE,4,TRUE,5,4,,5,5,5,5
,842,Gerridae,103801,103358,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Gerridae,,,,,,,Family,6,WSA,PR,WSA,SK,WSA,,FALSE,,2006-01-17,WSA,FALSE,4,TRUE,,4,,x,x,x,x
,843,Aquarius remigis,717592,717547,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Gerridae,Gerrinae,,Aquarius,,Aquarius remigis,,Species,,WSA,,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,844,Gerrinae,717532,103801,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Gerridae,Gerrinae,,,,,,Subfamily,,WSA,,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,845,Gerris argenticollis,103833,103829,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Gerridae,Gerrinae,,Gerris,Gerris (Gerris),Gerris argenticollis,,Species,,WSA,,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,846,Rheumatobates,103802,103801,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Gerridae,Rhagodotarsinae,,Rheumatobates,,,,Genus,6,WSA,PR,WSA,SK,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,,,x,x,,
,847,Rheumatobates rileyi,103803,103802,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Gerridae,Rhagodotarsinae,,Rheumatobates,,Rheumatobates rileyi,,Species,,WSA,,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,848,Trepobatinae,717535,103801,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Gerridae,Trepobatinae,,,,,,Subfamily,,WSA,,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,849,Metrobates,103857,103801,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Gerridae,Trepobatinae,,Metrobates,,,,Genus,6,WSA,PR,WSA,SK,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,,,x,x,,
,850,Metrobates hesperius,103859,103857,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Gerridae,Trepobatinae,,Metrobates,,Metrobates hesperius,,Species,,WSA,PR,WSA,SK,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,851,Trepobates,103811,103801,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Gerridae,Trepobatinae,,Trepobates,,,,Genus,,RBP2 1999 (ID),PR,WSA,"CB, SK",WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,,,x,x,,
,852,Trepobates inermis,103814,103811,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Gerridae,Trepobatinae,,Trepobates,,inermis,,Species,,WSA,,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,853,Merragata,103983,103964,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Hebridae,Hebrinae,,Merragata,,,,Genus,,WSA,PR,WSA,SK,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,854,Hebrus,103965,103964,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Hebridae,Hebrinae,,Hebrus,,,,Genus,,WSA,PR,WSA,"CB, SK",WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,855,Mesovelia mulsanti,103956,103954,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Mesoveliidae,Mesoveliinae,,Mesovelia,,Mesovelia mulsanti,,Species,,WSA,PR,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,856,Naucoridae,103613,103358,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Naucoridae,,,,,,,Family,5,WSA,PR,WSA,CB,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,857,Ambrysus,103614,103613,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Naucoridae,Ambrysinae,,Ambrysus,,,,Genus,5,WSA,PR,RBP2 1999,CB,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,858,Pelocoris,103665,103613,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Naucoridae,Naucorinae,,Pelocoris,,,,Genus,7,RBP2 1999 (MACS),PR,WSA,CB,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,859,Ranatra nigra,103754,103748,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Nepidae,Ranatrinae,,Ranatra,,Ranatra nigra,,Species,,WSA,PR,RBP2 1999,sw,RBP2 1999,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,860,Notonecta,103558,103557,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Notonectidae,Notonectinae,Notonectini,Notonecta,,,,Genus,10,WSA,PR,WSA,"CB, SW",WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,,,4,4,,
,861,Saldidae,104063,103358,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Saldidae,,,,,,,Family,9,WSA,PR,WSA,CB,WSA,,FALSE,,2006-01-17,WSA,FALSE,4,TRUE,,4,,x,x,,
,862,Veliidae,103885,103358,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Veliidae,,,,,,,Family,8,WSA,PR,WSA,SK,WSA,,FALSE,,2006-01-17,WSA,FALSE,4,TRUE,,4,,x,x,x,x
,863,Microvelia,103900,103885,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Veliidae,Microveliinae,,Microvelia,,,,Genus,6,WSA,PR,WSA,SK,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,,,x,x,4,4
,864,Microvelia americana,103902,103900,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Veliidae,Microveliinae,,Microvelia,Microvelia (Kirkaldya),Microvelia americana,,Species,,WSA,,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,4,x
,865,Rhagovelia,103886,103885,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Veliidae,Rhagoveliinae,,Rhagovelia,,,,Genus,6,WSA,PR,WSA,SK,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,,,x,x,x,x
,866,Rhagovelia knighti,103890,103886,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Veliidae,Rhagoveliinae,,Rhagovelia,Rhagovelia (Rhagovelia),Rhagovelia knighti,,Species,,WSA,,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,867,Rhagovelia obesa,103887,103886,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Veliidae,Rhagoveliinae,,Rhagovelia,Rhagovelia (Rhagovelia),Rhagovelia obesa,,Species,7,WSA,PR,WSA,SK,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,x,x
,868,Rhagovelia oriander,103896,103886,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Veliidae,Rhagoveliinae,,Rhagovelia,Rhagovelia (Rhagovelia),Rhagovelia oriander,,Species,,WSA,,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,869,Lepidoptera,117232,563890,Arthropoda,,Insecta,Pterygota,Lepidoptera,,,,,,,,,Order,7,WSA,SH,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,,,x,x,x,x
,870,Nepticulidae,118745,118744,Arthropoda,,Insecta,Pterygota,Lepidoptera,,Nepticulidae,,,,,,,Family,5,USEPA 1990 Draft,SH,WSA,BU,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,871,Noctuidae,117318,117294,Arthropoda,,Insecta,Pterygota,Lepidoptera,,Noctuidae,,,,,,,Family,6,WSA,SH,WSA,BU,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,x,,x,x,x,x
,872,Archips,117857,117856,Arthropoda,,Insecta,Pterygota,Lepidoptera,,Tortricidae,Tortricinae,Archipini,Archips,,,,Genus,,WSA,,WSA,BU,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,873,Pyralidae,117641,117639,Arthropoda,,Insecta,Pterygota,Lepidoptera,Microlepidoptera,Pyralidae,,,,,,,Family,4,WSA,SH,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,x,4,4,4,x,x
,874,Acentria,117741,117641,Arthropoda,,Insecta,Pterygota,Lepidoptera,Microlepidoptera,Pyralidae,Nymphulinae,Acentropini,Acentria,,,,Genus,5,WSA,SH,WSA,CB,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,,,x,x,x,x
,875,Nymphuliella,117758,117641,Arthropoda,,Insecta,Pterygota,Lepidoptera,Microlepidoptera,Pyralidae,Nymphulinae,Nymphulini,Nymphuliella,,,,Genus,,WSA,,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,876,Parapoynx,117714,117641,Arthropoda,,Insecta,Pterygota,Lepidoptera,Microlepidoptera,Pyralidae,Nymphulinae,Nymphulini,Parapoynx,,,,Genus,,WSA,,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,,3,3,3,3,3
,877,Crambus,,,Arthropoda,,Insecta,Pterygota,Lepidoptera,Microlepidoptera,Pyralidae,Crambinae,,Crambus,,,,Genus,5,WSA,SH,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,878,Petrophila,117682,117641,Arthropoda,,Insecta,Pterygota,Lepidoptera,Microlepidoptera,Pyralidae,Nymphulinae,Argyactini,Petrophila,,,,Genus,5,WSA,SC,WSA,CB,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,,3,3,3,,
,879,Paraponyx,117642,117641,Arthropoda,,Insecta,Pterygota,Lepidoptera,Microlepidoptera,Pyralidae,Nymphulinae,Nymphulini,Parapoynx,,,,Genus,5,WSA,SH,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,,,3,3,3,3
,880,Megaloptera,115000,563890,Arthropoda,,Insecta,Pterygota,Megaloptera,,,,,,,,,Order,5,WSA,PR,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,881,Corydalidae,115023,115000,Arthropoda,,Insecta,Pterygota,Megaloptera,,Corydalidae,,,,,,,Family,2,WSA,PR,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,,,x,x,,
,882,Chauliodes,115024,115023,Arthropoda,,Insecta,Pterygota,Megaloptera,,Corydalidae,Chauliodinae,,Chauliodes,,,,Genus,6,WSA,PR,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,4,TRUE,,4,4,4,4,4,4
,883,Chauliodes pectinicornis,115027,115024,Arthropoda,,Insecta,Pterygota,Megaloptera,,Corydalidae,Chauliodinae,,Chauliodes,,Chauliodes pectinicornis,,Species,10,WSA,PR,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,884,Chauliodes rastricornis,115025,115024,Arthropoda,,Insecta,Pterygota,Megaloptera,,Corydalidae,Chauliodinae,,Chauliodes,,Chauliodes rastricornis,,Species,8,WSA,PR,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,885,Nigronia,115028,115023,Arthropoda,,Insecta,Pterygota,Megaloptera,,Corydalidae,Chauliodinae,,Nigronia,,,,Genus,2,WSA,PR,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,3,TRUE,,3,3,3,3,3,3
,886,Nigronia fasciatus,115029,115028,Arthropoda,,Insecta,Pterygota,Megaloptera,,Corydalidae,Chauliodinae,,Nigronia,,Nigronia fasciatus,,Species,3,WSA,PR,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,887,Nigronia serricornis,115031,115028,Arthropoda,,Insecta,Pterygota,Megaloptera,,Corydalidae,Chauliodinae,,Nigronia,,Nigronia serricornis,,Species,3,WSA,PR,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,3,FALSE,3,,,,,3,x
,888,Corydalus,115033,115023,Arthropoda,,Insecta,Pterygota,Megaloptera,,Corydalidae,Corydalinae,,Corydalus,,,,Genus,5,WSA,PR,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,,3,,,4,4
,889,Corydalus cornutus,115034,115033,Arthropoda,,Insecta,Pterygota,Megaloptera,,Corydalidae,Corydalinae,,Corydalus,,Corydalus cornutus,,Species,5,WSA,PR,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,4,x
,890,Sialidae,115001,115000,Arthropoda,,Insecta,Pterygota,Megaloptera,,Sialidae,,,,,,,Family,4,WSA,PR,WSA,"BU, CB",WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,,3,,,,
,891,Sialis,115002,115001,Arthropoda,,Insecta,Pterygota,Megaloptera,,Sialidae,,,Sialis,,,,Genus,6,WSA,PR,WSA,BU,WSA,,FALSE,,2006-01-17,WSA,FALSE,4,TRUE,4,4,,3,3,4,4
,892,Sialis aequalis,568824,115002,Arthropoda,,Insecta,Pterygota,Megaloptera,,Sialidae,,,Sialis,,Sialis aequalis,,Species,,WSA,,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,893,Sialis velata,115011,115002,Arthropoda,,Insecta,Pterygota,Megaloptera,,Sialidae,,,Sialis,,Sialis velata,,Species,,WSA,,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,894,Climacia,115086,115085,Arthropoda,,Insecta,Pterygota,Neuroptera,Hemerobiiformia,Sisyridae,,,Climacia,,,,Genus,8,WSA,PR,WSA,CB,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,,,3,3,,
,895,Libellulinae,,,Arthropoda,,Insecta,Pterygota,Odonata,,,,,,,,,Order,,WSA,PR,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,x,x
,896,Lestes,102061,102058,Arthropoda,,Insecta,Pterygota,Odonata,Zygoptera,Lestidae,,,Lestes,,,,Genus,9,WSA,PR,WSA,CB,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,,,x,x,,
,897,Anisoptera,101594,101593,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,,,,,,,,SubOrder,6,WSA,PR,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,898,Aeshnidae,101596,101595,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Aeshnidae,,,,,,,Family,4,WSA,PR,WSA,"CB, CN",WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,,,x,x,x,x
,899,Aeshna,101603,101596,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Aeshnidae,,,Aeshna,,,,Genus,3,WSA,"CF,CG,PR",WSA,CB,WSA,,FALSE,,2006-01-17,WSA,FALSE,4,TRUE,,4,4,4,4,4,4
,900,Anax,101597,101596,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Aeshnidae,,,Anax,,,,Genus,5,WSA,PR,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,x,4,4,4,x,x
,901,Basiaeschna,101648,101596,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Aeshnidae,,,Basiaeschna,,,,Genus,6,WSA,PR,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,x,3,3,3,x,x
,902,Basiaeschna janata,101649,101648,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Aeshnidae,,,Basiaeschna,,Basiaeschna janata,,Species,5,WSA,PR,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,,,3,3,x,x
,903,Boyeria,101645,101596,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Aeshnidae,,,Boyeria,,,,Genus,2,WSA,PR,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,3,TRUE,3,3,3,3,3,3,3
,904,Boyeria grafiana,101646,101645,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Aeshnidae,,,Boyeria,,Boyeria grafiana,,Species,6,WSA,PR,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,,,,,,
,905,Boyeria vinosa,101647,101645,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Aeshnidae,,,Boyeria,,Boyeria vinosa,,Species,5,WSA,PR,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,,,3,3,3,3
