TaxaID_orig,OTU_BCG,Modified,Rationale,Notes_ORWA,NM_FINALID,RANK,PHYLUM,SUBPHYLUM,CLASS,SUBCLASS,ORDER,SUBORDER,INFRAORDER,SUPERFAMILY,FAMILY,SUBFAMILY,TRIBE,GENUS,SUBGENUS,SPECIES,SUBSPECIES
PSEUDOCLOEON,Pseudocloeon,TRUE,formatting - CAPS,Current Nomenclature = Labiobaetis,Pseudocloeon,Genus,Arthropoda,,Insecta,,Ephemeroptera,Pisciforma,,,Baetidae,,,Pseudocloeon,,,
Pseudocloeon dardanum,Pseudocloeon dardanum,FALSE,,,Pseudocloeon dardanum,Species,Arthropoda,,Insecta,,Ephemeroptera,Pisciforma,,,Baetidae,,,Pseudocloeon,,dardanum,
Pseudodiamesa,Pseudodiamesa,FALSE,,,Pseudodiamesa,Genus,Arthropoda,,Insecta,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Diamesinae,Diamisini,Pseudodiamesa,,,
Pseudodiamesa (Pseudodiamesa) branickii,Pseudodiamesa branickii,TRUE,,,Pseudodiamesa (Pseudodiamesa) branickii,Species,Arthropoda,,Insecta,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Diamesinae,Diamisini,Pseudodiamesa,Pseudodiamesa,branickii,
Pseudodiamesa branickii,Pseudodiamesa branickii,FALSE,,,Pseudodiamesa (Pseudodiamesa) branickii,Species,Arthropoda,,Insecta,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Diamesinae,Diamisini,Pseudodiamesa,Pseudodiamesa,branickii,
Pseudoleon,Pseudoleon,FALSE,,,Pseudoleon,Genus,Arthropoda,,Insecta,,Odonata,Anisoptera,,,Libellulidae,,,Pseudoleon,,,
Pseudoleon superbus,Pseudoleon superbus,FALSE,,,Pseudoleon superbus,Species,Arthropoda,,Insecta,,Odonata,Anisoptera,,,Libellulidae,,,Pseudoleon,,superbus,
Pseudorthocladius,Pseudorthocladius,FALSE,,,Pseudorthocladius,Genus,Arthropoda,,Insecta,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Pseudorthocladius,,,
Pseudorthocladius (Pseudorthocladius) uniserratus,Pseudorthocladius uniserratus,TRUE,,,Pseudorthocladius (Pseudorthocladius) uniserratus,Species,Arthropoda,,Insecta,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Pseudorthocladius,Pseudorthocladius,uniserratus,
Pseudorthocladius uniserratus,Pseudorthocladius uniserratus,FALSE,,,Pseudorthocladius (Pseudorthocladius) uniserratus,Species,Arthropoda,,Insecta,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Pseudorthocladius,Pseudorthocladius,uniserratus,
PSEUDOSMITTIA,Pseudosmittia,TRUE,formatting - CAPS,,Pseudosmittia,Genus,Arthropoda,,Insecta,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Pseudosmittia,,,
Pseudosmittia digitata,Pseudosmittia digitata,FALSE,,,Pseudosmittia digitata,Species,Arthropoda,,Insecta,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Pseudosmittia,,digitata,
Pseudosmittia forcipata,Pseudosmittia forcipata,FALSE,,,Pseudosmittia forcipata,Species,Arthropoda,,Insecta,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Pseudosmittia,,forcipata,
Pseudosmittia nanseni,Pseudosmittia nanseni,FALSE,,,Pseudosmittia nanseni,Species,Arthropoda,,Insecta,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Pseudosmittia,,nanseni,
Psilometriocnemus,Psilometriocnemus,FALSE,,,Psilometriocnemus,Genus,Arthropoda,,Insecta,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Psilometriocnemus,,,
Psphenus,Psphenus,FALSE,,,Psphenus,Genus,Arthropoda,,Insecta,,Coleoptera,Polyphaga,,Dryopoidea,Psephenidae,,,Psphenus,,,
PSYCHODIDAE,Psychodidae,TRUE,formatting - CAPS,,Psychodidae,Family,Arthropoda,,Insecta,,Diptera,Nematocera,Psychodomorpha,,Psychodidae,,,,,,
Psychodinae,Psychodinae,FALSE,,,Psychodinae,SubFamily,Arthropoda,,Insecta,,Diptera,Nematocera,Psychodomorpha,,Psychodidae,Psychodinae,,,,,
Psychodomorpha,Psychodomorpha,FALSE,,,Psychodomorpha,InfraOrder,Arthropoda,,Insecta,,Diptera,Nematocera,Psychodomorpha,,,,,,,,
Psychoglypha,Psychoglypha,FALSE,,,Psychoglypha,Genus,Arthropoda,,Insecta,,Trichoptera,Integripalpia,,Limnephiloidea,Limnephilidae,Limnephilinae,Chilostigmini,Psychoglypha,,,
Psychomiinae,Psychomiinae,FALSE,,,Psychomiinae,SubFamily,Arthropoda,,Insecta,,Trichoptera,,,Hydropsychoidea,Psychomyiidae,Psychomiinae,,,,,
Psychomyia,Psychomyia,FALSE,,,Psychomyia,Genus,Arthropoda,,Insecta,,Trichoptera,Annulipalpia,,Hydropsychoidea,Psychomyiidae,Psychomiinae,,Psychomyia,,,
Psychomyiidae,Psychomyiidae,FALSE,,,Psychomyiidae,Family,Arthropoda,,Insecta,,Trichoptera,Annulipalpia,,Hydropsychoidea,Psychomyiidae,,,,,,
Psychoronia,Psychoronia,FALSE,,,Psychoronia,Genus,Arthropoda,,Insecta,,Trichoptera,,,Limnephiloidea,Limnephilidae,Limnephilinae,Limnephilini,Psychoronia,,,
Psychoronia brooksi,Psychoronia brooksi,FALSE,,,Psychoronia brooksi,Species,Arthropoda,,Insecta,,Trichoptera,,,Limnephiloidea,Limnephilidae,Limnephilinae,Limnephilini,Psychoronia,,brooksi,
Pteronarcella,Pteronarcella,FALSE,,,Pteronarcella,Genus,Arthropoda,,Insecta,,Plecoptera,Systellognatha,,,Pteronarcyidae,Pteronarcyinae,Pteronarcellini,Pteronarcella,,,
Pteronarcella badia,Pteronarcella badia,FALSE,,,Pteronarcella badia,Species,Arthropoda,,Insecta,,Plecoptera,Systellognatha,,,Pteronarcyidae,Pteronarcyinae,Pteronarcellini,Pteronarcella,,badia,
Pteronarcellini,Pteronarcellini,FALSE,,,Pteronarcellini,Tribe,Arthropoda,,Insecta,,Plecoptera,Systellognatha,,,Pteronarcyidae,Pteronarcyinae,Pteronarcellini,Pteronarcella,,,
Pteronarcyidae,Pteronarcyidae,FALSE,,,Pteronarcyidae,Family,Arthropoda,,Insecta,,Plecoptera,Systellognatha,,,Pteronarcyidae,,,,,,
Pteronarcyinae,Pteronarcyinae,FALSE,,,Pteronarcyinae,SubFamily,Arthropoda,,Insecta,,Plecoptera,Systellognatha,,,Pteronarcyidae,Pteronarcyinae,,,,,
Pteronarcyini,Pteronarcyini,FALSE,,,Pteronarcyini,Tribe,Arthropoda,,Insecta,,Plecoptera,Systellognatha,,,Pteronarcyidae,Pteronarcyinae,Pteronarcyini,Pteronarcys,,,
Pteronarcys,Pteronarcys,FALSE,,,Pteronarcys,Genus,Arthropoda,,Insecta,,Plecoptera,Systellognatha,,,Pteronarcyidae,Pteronarcyinae,Pteronarcyini,Pteronarcys,,,
Pteronarcys californica,Pteronarcys californica,FALSE,,,Pteronarcys californica,Species,Arthropoda,,Insecta,,Plecoptera,Systellognatha,,,Pteronarcyidae,Pteronarcyinae,Pteronarcyini,Pteronarcys,,californica,
Ptychoptera,Ptychoptera,FALSE,,,Ptychoptera,Genus,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,Ptychopteromorpha,,Ptychopteridae,Ptychopterinae,,Ptychoptera,,,
Ptychopteridae,Ptychopteridae,FALSE,,,Ptychopteridae,Family,Arthropoda,,Insecta,,Diptera,Nematocera,Ptychopteromorpha,,Ptychopteridae,,,,,,
Ptychopteromorpha,Ptychopteromorpha,FALSE,,,Ptychopteromorpha,InfraOrder,Arthropoda,,Insecta,,Diptera,Nematocera,Ptychopteromorpha,,,,,,,,
Pycnopsyche,Pycnopsyche,FALSE,,,Pycnopsyche,Genus,Arthropoda,,Insecta,,Trichoptera,Integripalpia,,Limnephiloidea,Limnephilidae,Limnephilinae,Stenophylacini,Pycnopsyche,,,
Pyganodon,Pyganodon,FALSE,,,Pyganodon,Genus,Mollusca,,Bivalvia,,Unionoida,,,,Unionidae,,,Pyganodon,,,
Pyganodon grandis,Pyganodon grandis,FALSE,,,Pyganodon grandis,Species,Mollusca,,Bivalvia,,Unionoida,,,,Unionidae,,,Pyganodon,,grandis,
Pyralidae,Pyralidae,FALSE,,Lot of these are terrestrial,Pyralidae,Family,Arthropoda,,Insecta,,Lepidoptera,Microlepidoptera,,,Pyralidae,,,,,,
Pyrgulopsis,Pyrgulopsis,FALSE,,,Pyrgulopsis,Genus,Mollusca,,Gastropoda,,Neotaenioglossa,,,,Hydrobiidae,,,Pyrgulopsis,,,
Pyrgulopsis chupaderae,Pyrgulopsis chupaderae,FALSE,,,Pyrgulopsis chupaderae,Species,Mollusca,,Gastropoda,,Neotaenioglossa,,,,Hydrobiidae,,,Pyrgulopsis,,chupaderae,
Pyrgulopsis gilae,Pyrgulopsis gilae,FALSE,,,Pyrgulopsis gilae,Species,Mollusca,,Gastropoda,,Neotaenioglossa,,,,Hydrobiidae,,,Pyrgulopsis,,gilae,
Pyrgulopsis neomexicana,Pyrgulopsis neomexicana,FALSE,,,Pyrgulopsis neomexicana,Species,Mollusca,,Gastropoda,,Neotaenioglossa,,,,Hydrobiidae,,,Pyrgulopsis,,neomexicana,
Pyrgulopsis pecosensis,Pyrgulopsis pecosensis,FALSE,,,Pyrgulopsis pecosensis,Species,Mollusca,,Gastropoda,,Neotaenioglossa,,,,Hydrobiidae,,,Pyrgulopsis,,pecosensis,
Pyrgulopsis roswellensis,Pyrgulopsis roswellensis,FALSE,,,Pyrgulopsis roswellensis,Species,Mollusca,,Gastropoda,,Neotaenioglossa,,,,Hydrobiidae,,,Pyrgulopsis,,roswellensis,
Pyrgulopsis thermalis,Pyrgulopsis thermalis,FALSE,,,Pyrgulopsis thermalis,Species,Mollusca,,Gastropoda,,Neotaenioglossa,,,,Hydrobiidae,,,Pyrgulopsis,,thermalis,
Quistradrilus,Quistradrilus,FALSE,,,,Genus,Annelida,,Oligochaeta,,Haplotaxida,,,,Tubificidae,,,,,,
Radotanypus,Radotanypus,FALSE,,,Radotanypus,Genus,Arthropoda,,Insecta,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Tanypodinae,Macropelopiini,Radotanypus,,,
RANATRA,Ranatra,TRUE,formatting - CAPS,Excluded as water column or surface dwellers,Ranatra,Genus,Arthropoda,,Insecta,,Hemiptera,Heteroptera,,,Nepidae,Ranatrinae,,Ranatra,,,
Ranatra fusca,Ranatra fusca,FALSE,,Excluded as water column or surface dwellers,Ranatra fusca,Species,Arthropoda,,Insecta,,Hemiptera,,,,Nepidae,Ranatrinae,,Ranatra,,fusca,
Ranatra quadridentata,Ranatra quadridentata,FALSE,,,Ranatra quadridentata,Species,Arthropoda,,Insecta,,Hemiptera,,,,Nepidae,Ranatrinae,,Ranatra,,quadridentata,
Ranatrinae,Ranatrinae,FALSE,,,Ranatrinae,SubFamily,Arthropoda,,Insecta,,Hemiptera,,,,Nepidae,Ranatrinae,,,,,
Raphium,Raphium,FALSE,,,Raphium,Genus,Arthropoda,,Insecta,,Diptera,Brachycera,Muscomorpha,,Dolichopodidae,Rhaphiinae,,Raphium,,,
RHABDOMASTIX,Rhabdomastix,TRUE,formatting - CAPS,,Rhabdomastix,Genus,Arthropoda,,Insecta,,Diptera,Nematocera,Tipulomorpha,,Tipulidae,Limoniinae,Eriopterini,Rhabdomastix,,,
Rhagodotarsinae,Rhagodotarsinae,FALSE,,,Rhagodotarsinae,SubFamily,Arthropoda,,Insecta,,Hemiptera,,,,Gerridae,Rhagodotarsinae,,,,,
Rhagovelia,Rhagovelia,FALSE,,Excluded as water column or surface dwellers,Rhagovelia,Genus,Arthropoda,,Insecta,,Hemiptera,Heteroptera,,,Veliidae,Rhagoveliinae,,Rhagovelia,,,
Rhagovelia choreutes,Rhagovelia choreutes,FALSE,,,Rhagovelia choreutes,Species,Arthropoda,,Insecta,,Hemiptera,,,,Veliidae,Rhagoveliinae,,Rhagovelia,Rhagovelia (Rhagovelia),choreutes,
Rhagovelia distincta,Rhagovelia distincta,FALSE,,Excluded as water column or surface dwellers,Rhagovelia distincta,Species,Arthropoda,,Insecta,,Hemiptera,,,,Veliidae,Rhagoveliinae,,Rhagovelia,Rhagovelia (Rhagovelia),distincta,
Rhagovelia varipes,Rhagovelia varipes,FALSE,,,Rhagovelia varipes,Species,Arthropoda,,Insecta,,Hemiptera,,,,Veliidae,Rhagoveliinae,,Rhagovelia,Rhagovelia (Rhagovelia),varipes,
Rhagoveliinae,Rhagoveliinae,FALSE,,,Rhagoveliinae,SubFamily,Arthropoda,,Insecta,,Hemiptera,,,,Veliidae,Rhagoveliinae,,,,,
Rhantus,Rhantus,FALSE,,,Rhantus,Genus,Arthropoda,,Insecta,,Coleoptera,Adephaga,,,Dytiscidae,Colymbetinae,Colymbetini,Rhantus,,,
Rhantus atricolor,Rhantus atricolor,FALSE,,,Rhantus atricolor,Species,Arthropoda,,Insecta,,Coleoptera,Adephaga,,,Dytiscidae,Colymbetinae,,Rhantus,Rhantus (Rhantus),atricolor,
Rhantus binotatus,Rhantus binotatus,FALSE,,,Rhantus binotatus,Species,Arthropoda,,Insecta,,Coleoptera,Adephaga,,,Dytiscidae,Colymbetinae,,Rhantus,Rhantus (Rhantus),binotatus,
Rhantus gutticollis,Rhantus gutticollis,FALSE,,,Rhantus gutticollis,Species,Arthropoda,,Insecta,,Coleoptera,Adephaga,,,Dytiscidae,Colymbetinae,,Rhantus,Rhantus (Rhantus),gutticollis,
Rhaphiinae,Rhaphiinae,FALSE,,,Rhaphiinae,SubFamily,Arthropoda,,Insecta,,Diptera,Brachycera,Muscomorpha,,Dolichopodidae,Rhaphiinae,,,,,
Rheocricotopus,Rheocricotopus,FALSE,,,Rheocricotopus,Genus,Arthropoda,,Insecta,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Rheocricotopus,,,
Rheocricotopus (Psilocricotopus) robacki,Rheocricotopus robacki,TRUE,,,Rheocricotopus (Psilocricotopus) robacki,Species,Arthropoda,,Insecta,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Rheocricotopus,Psilocricotopus,robacki,
Rheocricotopus robacki,Rheocricotopus robacki,FALSE,,,Rheocricotopus (Psilocricotopus) robacki,Species,Arthropoda,,Insecta,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Rheocricotopus,Psilocricotopus,robacki,
Rheopelopia,Rheopelopia,FALSE,,Thienemannimyia Group,Rheopelopia,Genus,Arthropoda,,Insecta,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Tanypodinae,Pentaneurini,Rheopelopia,,,
Rheopelopia acra,Rheopelopia acra,FALSE,,Thienemannimyia Group,Rheopelopia acra,Species,Arthropoda,,Insecta,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Tanypodinae,Pentaneurini,Rheopelopia,,acra,
Rheosmittia,Rheosmittia,FALSE,,,Rheosmittia,Genus,Arthropoda,,Insecta,,Diptera,Nematocera,,,Chironomidae,Orthocladiinae,,Rheosmittia,,,
Rheotanytarsus,Rheotanytarsus,FALSE,,,Rheotanytarsus,Genus,Arthropoda,,Insecta,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,,,
Rheotanytarsus exiguus,Rheotanytarsus exiguus,FALSE,,,Rheotanytarsus exiguus,Species,Arthropoda,,Insecta,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,,exiguus,
Rheumatobates,Rheumatobates,FALSE,,,Rheumatobates,Genus,Arthropoda,,Insecta,,Hemiptera,Heteroptera,,,Gerridae,Rhagodotarsinae,,Rheumatobates,,,
Rheumatobates hungerfordi,Rheumatobates hungerfordi,FALSE,,,Rheumatobates hungerfordi,Species,Arthropoda,,Insecta,,Hemiptera,,,,Gerridae,Rhagodotarsinae,,Rheumatobates,,hungerfordi,
Rhithrogena,Rhithrogena,FALSE,,,Rhithrogena,Genus,Arthropoda,,Insecta,,Ephemeroptera,Setisura,,,Heptageniidae,,,Rhithrogena,,,
Rhithrogena hageni,Rhithrogena hageni,FALSE,,,Rhithrogena hageni,Species,Arthropoda,,Insecta,,Ephemeroptera,Setisura,,,Heptageniidae,,,Rhithrogena,,hageni,
Rhithrogena morrisoni,Rhithrogena morrisoni,FALSE,,,Rhithrogena morrisoni,Species,Arthropoda,,Insecta,,Ephemeroptera,Setisura,,,Heptageniidae,,,Rhithrogena,,morrisoni,
Rhithrogena plana,Rhithrogena plana,FALSE,,,Rhithrogena plana,Species,Arthropoda,,Insecta,,Ephemeroptera,Setisura,,,Heptageniidae,,,Rhithrogena,,plana,
Rhithrogena robusta,Rhithrogena robusta,FALSE,,,Rhithrogena robusta,Species,Arthropoda,,Insecta,,Ephemeroptera,Setisura,,,Heptageniidae,,,Rhithrogena,,robusta,
Rhithrogena undulata,Rhithrogena undulata,FALSE,,,Rhithrogena undulata,Species,Arthropoda,,Insecta,,Ephemeroptera,Setisura,,,Heptageniidae,,,Rhithrogena,,undulata,
Rhithrogena vitta,Rhithrogena vitta,FALSE,,,Rhithrogena vitta,Species,Arthropoda,,Insecta,,Ephemeroptera,Setisura,,,Heptageniidae,,,Rhithrogena,,vitta,
RHYACODRILUS,Rhyacodrilus,TRUE,formatting - CAPS,,,Genus,Annelida,,Clitellata,Oligochaeta,Tubificida,,,,Naididae,Rhyacodrilinae,,Rhyacodrilus,,,
Rhyacophila,Rhyacophila,FALSE,,,Rhyacophila,Genus,Arthropoda,,Insecta,,Trichoptera,,,Rhyacophiloidea,Rhyacophilidae,,,Rhyacophila,,,
Rhyacophila brunnea,Rhyacophila Brunnea Group,TRUE,,,Rhyacophila brunnea,Species,Arthropoda,,Insecta,,Trichoptera,,,Rhyacophiloidea,Rhyacophilidae,,,Rhyacophila,,brunnea,
Rhyacophila brunnea gr.,Rhyacophila Brunnea Group,TRUE,,,Rhyacophila brunnea gr.,Species,Arthropoda,,Insecta,,Trichoptera,,,Rhyacophiloidea,Rhyacophilidae,,,Rhyacophila,,brunnea gr.,
Rhyacophila Brunnea Group,Rhyacophila Brunnea Group,FALSE,,,Rhyacophila brunnea,Species,Arthropoda,,Insecta,,Trichoptera,,,Rhyacophiloidea,Rhyacophilidae,,,Rhyacophila,,brunnea,
Rhyacophila Brunnea Group,Rhyacophila Brunnea Group,FALSE,,,Rhyacophila brunnea gr.,Species,Arthropoda,,Insecta,,Trichoptera,,,Rhyacophiloidea,Rhyacophilidae,,,Rhyacophila,,brunnea gr.,
Rhyacophila coloradensis,Rhyacophila Coloradensis Group,TRUE,,,Rhyacophila coloradensis,Species,Arthropoda,,Insecta,,Trichoptera,,,Rhyacophiloidea,Rhyacophilidae,,,Rhyacophila,,coloradensis,
Rhyacophila coloradensis gr.,Rhyacophila Coloradensis Group,TRUE,,,Rhyacophila coloradensis gr.,Species,Arthropoda,,Insecta,,Trichoptera,,,Rhyacophiloidea,Rhyacophilidae,,,Rhyacophila,,coloradensis gr.,
Rhyacophila Coloradensis Group,Rhyacophila Coloradensis Group,FALSE,,,Rhyacophila coloradensis,Species,Arthropoda,,Insecta,,Trichoptera,,,Rhyacophiloidea,Rhyacophilidae,,,Rhyacophila,,coloradensis,
Rhyacophila Coloradensis Group,Rhyacophila Coloradensis Group,FALSE,,,Rhyacophila coloradensis gr.,Species,Arthropoda,,Insecta,,Trichoptera,,,Rhyacophiloidea,Rhyacophilidae,,,Rhyacophila,,coloradensis gr.,
Rhyacophila hyalinata,Rhyacophila Hyalinata Group,TRUE,,,Rhyacophila hyalinata,Species,Arthropoda,,Insecta,,Trichoptera,,,Rhyacophiloidea,Rhyacophilidae,,,Rhyacophila,,hyalinata,
Rhyacophila Hyalinata Gr.,Rhyacophila Hyalinata Group,TRUE,,,Rhyacophila Hyalinata Gr.,Species,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophiloidea,Rhyacophilidae,,,Rhyacophila,,Hyalinata Gr.,
Rhyacophila Hyalinata Group,Rhyacophila Hyalinata Group,FALSE,,,Rhyacophila hyalinata,Species,Arthropoda,,Insecta,,Trichoptera,,,Rhyacophiloidea,Rhyacophilidae,,,Rhyacophila,,hyalinata,
Rhyacophila Hyalinata Group,Rhyacophila Hyalinata Group,FALSE,,,Rhyacophila Hyalinata Gr.,Species,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophiloidea,Rhyacophilidae,,,Rhyacophila,,Hyalinata Gr.,
Rhyacophila iranda,Rhyacophila iranda,FALSE,,,Rhyacophila iranda,Species,Arthropoda,,Insecta,,Trichoptera,,,Rhyacophiloidea,Rhyacophilidae,,,Rhyacophila,,iranda,
Rhyacophila narvae,Rhyacophila narvae,FALSE,,,Rhyacophila narvae,Species,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophiloidea,Rhyacophilidae,,,Rhyacophila,,narvae,
Rhyacophila pellisa/valuma,Rhyacophila pellisa/valuma,FALSE,,,Rhyacophila pellisa/valuma,Species,Arthropoda,,Insecta,,Trichoptera,,,Rhyacophiloidea,Rhyacophilidae,,,Rhyacophila,,pellisa/valuma,
Rhyacophila sibirica,Rhyacophila Sibirica Group,TRUE,,,Rhyacophila sibirica,Species,Arthropoda,,Insecta,,Trichoptera,,,Rhyacophiloidea,Rhyacophilidae,,,Rhyacophila,,sibirica,
Rhyacophila Sibirica Group,Rhyacophila Sibirica Group,FALSE,,,Rhyacophila sibirica,Species,Arthropoda,,Insecta,,Trichoptera,,,Rhyacophiloidea,Rhyacophilidae,,,Rhyacophila,,sibirica,
Rhyacophila tucula,Rhyacophila tucula,FALSE,,,Rhyacophila tucula,Species,Arthropoda,,Insecta,,Trichoptera,,,Rhyacophiloidea,Rhyacophilidae,,,Rhyacophila,,tucula,
Rhyacophila valuma,Rhyacophila valuma,FALSE,,,Rhyacophila valuma,Species,Arthropoda,,Insecta,,Trichoptera,,,Rhyacophiloidea,Rhyacophilidae,,,Rhyacophila,,valuma,
Rhyacophila verrula,Rhyacophila Verrula Group,TRUE,,,Rhyacophila verrula,Species,Arthropoda,,Insecta,,Trichoptera,,,Rhyacophiloidea,Rhyacophilidae,,,Rhyacophila,,verrula,
Rhyacophila Verrula Group,Rhyacophila Verrula Group,FALSE,,,Rhyacophila verrula,Species,Arthropoda,,Insecta,,Trichoptera,,,Rhyacophiloidea,Rhyacophilidae,,,Rhyacophila,,verrula,
Rhyacophilidae,Rhyacophilidae,FALSE,,,Rhyacophilidae,Family,Arthropoda,,Insecta,,Trichoptera,Spicipalpia,,Rhyacophiloidea,Rhyacophilidae,,,,,,
Rhyacophiloidea,Rhyacophiloidea,FALSE,,,Rhyacophiloidea,SuperFamily,Arthropoda,,Insecta,,Trichoptera,,,Rhyacophiloidea,,,,,,,
Rissooidea,Rissooidea,FALSE,Old nomen. Truncatelloidea,Old nomen,,Superfamily,Mollusca,,Gastropoda,,Littorinimorpha,,,Truncatelloidea,,,,,,,
Robackia,Robackia,FALSE,,,Robackia,Genus,Arthropoda,,Insecta,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,Chironomini,Robackia,,,
Robackia claviger,Robackia claviger,FALSE,,,Robackia claviger,Species,Arthropoda,,Insecta,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,Chironomini,Robackia,,claviger,
Robackia demeijerei,Robackia demeijerei,FALSE,,,Robackia demeijerei,Species,Arthropoda,,Insecta,,Diptera,Nematocera,,,Chironomidae,Chironominae,Chironomini,Robackia,,demeijerei,
Rotifera,Rotifera,FALSE,nontarget?,,,Phylum,Rotifera,,,,,,,,,,,,,,
Sabellidae,Sabellidae,FALSE,,Polychaeta excluded,,Family,Annelida,,Polychaeta,,,,,,Sabellidae,,,,,,
Saetheria,Saetheria,FALSE,,,Saetheria,Genus,Arthropoda,,Insecta,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,Chironomini,Saetheria,,,
Saetheria tylus,Saetheria tylus,FALSE,,,Saetheria tylus,Species,Arthropoda,,Insecta,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,Chironomini,Saetheria,,tylus,
Salda,Salda,FALSE,,,Salda,Genus,Arthropoda,,Insecta,,Hemiptera,,,,Saldidae,Saldinae,,Salda,,,
Salda buenoi,Salda buenoi,FALSE,,,Salda buenoi,Species,Arthropoda,,Insecta,,Hemiptera,,,,Saldidae,Saldinae,,Salda,,buenoi,
Salda lugubris,Salda lugubris,FALSE,,,Salda lugubris,Species,Arthropoda,,Insecta,,Hemiptera,,,,Saldidae,Saldinae,,Salda,,lugubris,
Salda provancheri,Salda provancheri,FALSE,,,Salda provancheri,Species,Arthropoda,,Insecta,,Hemiptera,,,,Saldidae,Saldinae,,Salda,,provancheri,
Saldidae,Saldidae,FALSE,,,Saldidae,Family,Arthropoda,,Insecta,,Hemiptera,Heteroptera,,,Saldidae,,,,,,
Saldinae,Saldinae,FALSE,,,Saldinae,SubFamily,Arthropoda,,Insecta,,Hemiptera,,,,Saldidae,Saldinae,,,,,
Saldula,Saldula,FALSE,,Excluded as water column or surface dwellers,Saldula,Genus,Arthropoda,,Insecta,,Hemiptera,,,,Saldidae,Saldinae,,Saldula,,,
Saldula andrei,Saldula andrei,FALSE,,,Saldula andrei,Species,Arthropoda,,Insecta,,Hemiptera,,,,Saldidae,Saldinae,,Saldula,,andrei,
Saldula balli,Saldula balli,FALSE,,,Saldula balli,Species,Arthropoda,,Insecta,,Hemiptera,,,,Saldidae,Saldinae,,Saldula,,balli,
Saldula bouchervillei,Saldula bouchervillei,FALSE,,,Saldula bouchervillei,Species,Arthropoda,,Insecta,,Hemiptera,,,,Saldidae,Saldinae,,Saldula,,bouchervillei,
Saldula comatula,Saldula comatula,FALSE,,,Saldula comatula,Species,Arthropoda,,Insecta,,Hemiptera,,,,Saldidae,Saldinae,,Saldula,,comatula,
Saldula nigrita,Saldula nigrita,FALSE,,,Saldula nigrita,Species,Arthropoda,,Insecta,,Hemiptera,,,,Saldidae,Saldinae,,Saldula,,nigrita,
Saldula pallipes,Saldula pallipes,FALSE,,,Saldula pallipes,Species,Arthropoda,,Insecta,,Hemiptera,,,,Saldidae,Saldinae,,Saldula,,pallipes,
Saldula palustris,Saldula palustris,FALSE,,,Saldula palustris,Species,Arthropoda,,Insecta,,Hemiptera,,,,Saldidae,Saldinae,,Saldula,,palustris,
Saldula pexa,Saldula pexa,FALSE,,,Saldula pexa,Species,Arthropoda,,Insecta,,Hemiptera,,,,Saldidae,Saldinae,,Saldula,,pexa,
Saldula severini,Saldula severini,FALSE,,,Saldula severini,Species,Arthropoda,,Insecta,,Hemiptera,,,,Saldidae,Saldinae,,Saldula,,severini,
Sanfilippodytes,Sanfilippodytes,FALSE,,Genera within Hydroporinae in flux best to leave at subfamily,Sanfilippodytes,Genus,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,,,Dytiscidae,Hydroporinae,Hydroporini,Sanfilippodytes,,,
